arxiv_id_clean,upvotes,log_upvotes,citation_count,log_citations,influential_citations,reference_count,subfield,release_month,release_year,age_months,max_hindex,last_author_hindex,author_max_appear,has_github,n_authors,n_trend_days,first_trend_date,title_n_words,title_has_colon,abstract_n_chars,num_comments,github_stars,primary_category,kw_llm,kw_agent,kw_diffusion,kw_reasoning,kw_benchmark,kw_survey,kw_efficient,kw_multimodal,kw_rl,kw_scaling,published_v1,gap_days_v1,gap_days_rawpub,v1_source,first_author_papercount_cur2026,last_author_papercount_cur2026,max_papercount_cur2026,first_author_papercount_cur2026_w99,last_author_papercount_cur2026_w99,max_papercount_cur2026_w99,prestige_resolved,anchor_date_used,cohort_day,cohort_size,Z1_logcompet,Z2_count,Z3_blockbuster,Z1p_othersub,ego_upvotes,subfield_kw,subfield_kw_source,first_author_prior_papers_true,last_author_prior_papers_true,max_prior_papers_true,max_years_active,tierB_resolved,first_author_prior_papers_true_w99,last_author_prior_papers_true_w99,max_prior_papers_true_w99,log1p_max_prior_papers_true,dow
2504.12322,28,3.367295829986474,7.0,2.0794415416798357,1.0,52.0,NLP/LLM,2025-04,2025,13.961892247043364,12.0,10.0,64,1,8.0,1,2025-04-18,13,0,1638,2,34.0,cs.CL,1,0,0,0,0,0,0,0,0,0,2025-04-11T06:13:43Z,6.740474537037037,6.740474537037037,arxiv_meta_enrichment,25.0,38.0,38.0,25.0,38.0,38.0,True,2025-04-11,2025-04-18,23,6.300785794663244,22,0,6.253828811575473,28,Efficiency/Systems,ai_keywords,3.0,8.0,8.0,1.0,True,3.0,8.0,8.0,2.1972245773362196,Friday
2504.12364,22,3.1354942159291497,5.0,1.791759469228055,0.0,56.0,Vision/Image-Gen,2025-04,2025,13.797634691195794,10.0,5.0,32,1,7.0,1,2025-04-18,11,1,1393,3,47.0,,0,0,0,0,0,0,0,0,0,0,,,1.3682291666666666,missing,9.0,9.0,9.0,9.0,9.0,9.0,True,2025-04-16,2025-04-18,23,6.311734809152915,22,0,6.282266746896006,22,Vision/Image-Gen,ai_keywords,6.0,4.0,6.0,3.0,True,6.0,4.0,6.0,1.9459101490553132,Friday
2504.12369,36,3.610917912644224,105.0,4.663439094112067,16.0,55.0,Vision,2025-04,2025,13.797634691195794,13.0,12.0,24,1,7.0,1,2025-04-18,7,1,1078,2,364.0,cs.CV,0,0,0,0,0,0,0,0,0,0,2025-04-16T17:59:30Z,1.2503472222222225,1.2503472222222225,arxiv_meta_enrichment,10.0,32.0,32.0,10.0,32.0,32.0,True,2025-04-16,2025-04-18,23,6.285998094508865,22,0,5.916202062607435,36,LLM-core,ai_keywords,3.0,16.0,16.0,2.0,True,3.0,16.0,16.0,2.833213344056216,Friday
2504.12395,16,2.833213344056216,17.0,2.8903717578961645,0.0,25.0,Vision/Image-Gen,2025-04,2025,13.797634691195794,13.0,13.0,18,1,12.0,1,2025-04-18,10,1,1582,2,1049.0,,0,0,1,0,0,0,0,0,0,0,,,1.2486226851851852,missing,9.0,28.0,28.0,9.0,28.0,28.0,True,2025-04-16,2025-04-18,23,6.322565239927284,22,0,6.282266746896006,16,Vision/Image-Gen,ai_keywords,1.0,5.0,5.0,2.0,True,1.0,5.0,5.0,1.791759469228055,Friday
2504.12563,4,1.6094379124341005,6.0,1.9459101490553132,1.0,34.0,Agents,2025-04,2025,13.76478318002628,6.0,3.0,1,0,5.0,1,2025-04-18,9,1,1546,2,0.0,,0,1,0,0,0,0,0,0,0,0,,,0.9407986111111112,missing,6.0,7.0,7.0,6.0,7.0,7.0,True,2025-04-17,2025-04-18,23,6.343880434126331,22,0,6.282266746896006,4,Agents,ai_keywords,3.0,2.0,3.0,1.0,True,3.0,2.0,3.0,1.3862943611198906,Friday
2504.12626,51,3.951243718581427,94.0,4.553876891600541,15.0,74.0,Vision,2025-04,2025,13.76478318002628,78.0,78.0,6,1,5.0,1,2025-04-18,11,0,963,3,16969.0,cs.CV,0,0,0,0,0,0,0,0,0,0,2025-04-17T04:02:31Z,0.8315856481481482,0.8315856481481482,arxiv_meta_enrichment,18.0,282.0,282.0,18.0,282.0,282.0,True,2025-04-17,2025-04-18,23,6.257667587882639,22,0,5.916202062607435,51,Vision/Image-Gen,ai_keywords,3.0,249.0,249.0,30.0,True,3.0,249.0,249.0,5.521460917862246,Friday
2504.12782,3,1.3862943611198906,65.0,4.189654742026425,1.0,112.0,Unknown,2025-04,2025,13.76478318002628,12.0,8.0,4,1,4.0,1,2025-04-18,10,1,1673,2,80.0,,0,0,0,0,0,0,0,0,0,0,,,0.6045138888888889,missing,2.0,12.0,12.0,2.0,12.0,12.0,True,2025-04-17,2025-04-18,23,6.345636360828596,22,0,6.135564891081739,3,Vision/Image-Gen,title_summary,1.0,9.0,9.0,4.0,True,1.0,9.0,9.0,2.302585092994046,Friday
2504.13055,19,2.995732273553991,84.0,4.442651256490317,6.0,93.0,Vision,2025-04,2025,13.76478318002628,17.0,10.0,29,1,8.0,1,2025-04-18,7,1,1238,2,109.0,cs.CV,0,0,0,1,0,0,0,0,0,0,2025-04-17T16:10:13Z,0.3262384259259259,0.3262384259259259,arxiv_meta_enrichment,11.0,23.0,23.0,11.0,23.0,23.0,True,2025-04-17,2025-04-18,23,6.317164686747284,22,0,5.916202062607435,19,Multimodal,ai_keywords,0.0,7.0,7.0,1.0,True,0.0,7.0,7.0,2.0794415416798357,Friday
2504.13072,13,2.6390573296152584,15.0,2.772588722239781,1.0,109.0,Vision/Image-Gen,2025-04,2025,13.76478318002628,12.0,12.0,12,0,8.0,1,2025-04-21,9,1,1293,2,0.0,,0,0,0,0,0,0,0,0,0,0,,,3.3099652777777777,missing,6.0,38.0,38.0,6.0,38.0,38.0,True,2025-04-17,2025-04-21,16,5.921578419643816,15,0,5.921578419643816,13,Vision/Image-Gen,ai_keywords,4.0,20.0,20.0,2.0,True,4.0,20.0,20.0,3.044522437723423,Monday
2504.13079,6,1.9459101490553132,54.0,4.007333185232471,3.0,45.0,Agents,2025-04,2025,13.76478318002628,20.0,20.0,54,1,4.0,1,2025-04-18,5,0,1853,2,23.0,,0,0,0,0,0,0,0,0,0,0,,,0.301261574074074,missing,18.0,64.0,64.0,18.0,64.0,64.0,True,2025-04-17,2025-04-18,23,6.340359303727752,22,0,6.282266746896006,6,Agents,ai_keywords,10.0,35.0,35.0,5.0,True,10.0,35.0,35.0,3.58351893845611,Friday
2504.13099,10,2.3978952727983707,39.0,3.688879454113936,4.0,57.0,LLM-core,2025-04,2025,13.76478318002628,23.0,18.0,8,0,4.0,1,2025-04-22,26,1,1908,2,0.0,,0,0,0,0,0,0,0,0,0,0,,,4.285983796296296,missing,63.0,46.0,63.0,63.0,46.0,63.0,True,2025-04-17,2025-04-22,28,6.437751649736401,27,0,6.429719478039138,10,LLM-core,ai_keywords,35.0,22.0,35.0,9.0,True,35.0,22.0,35.0,3.58351893845611,Tuesday
2504.13122,20,3.044522437723423,13.0,2.6390573296152584,3.0,92.0,Vision,2025-04,2025,13.76478318002628,28.0,2.0,9,1,8.0,1,2025-04-18,11,1,1259,4,41.0,cs.CV,0,0,0,0,0,0,0,0,0,0,2025-04-17T17:39:41Z,0.2641087962962963,0.2641087962962963,arxiv_meta_enrichment,11.0,4.0,11.0,11.0,4.0,11.0,True,2025-04-17,2025-04-18,23,6.315358001522335,22,0,5.916202062607435,20,Reasoning/RL,ai_keywords,6.0,1.0,6.0,1.0,True,6.0,1.0,6.0,1.9459101490553132,Friday
2504.13128,7,2.0794415416798357,16.0,2.833213344056216,0.0,109.0,RAG/Retrieval,2025-04,2025,13.76478318002628,18.0,13.0,9,1,6.0,1,2025-04-17,10,1,1121,3,34.0,,0,0,0,0,1,0,0,0,0,0,,,-0.7389583333333334,missing,39.0,29.0,39.0,39.0,29.0,39.0,True,2025-04-17,2025-04-17,16,5.961005339623274,15,0,5.961005339623274,7,RAG/Retrieval,ai_keywords,25.0,23.0,25.0,9.0,True,25.0,23.0,25.0,3.258096538021482,Thursday
2504.13143,7,2.0794415416798357,26.0,3.295836866004329,4.0,34.0,Multimodal,2025-04,2025,13.76478318002628,18.0,18.0,25,1,6.0,1,2025-04-18,9,1,1650,2,28.0,,0,0,0,0,1,0,0,0,0,0,,,0.2555671296296296,missing,13.0,38.0,38.0,13.0,38.0,38.0,True,2025-04-17,2025-04-18,23,6.338594078203183,22,0,6.338594078203183,7,Multimodal,ai_keywords,6.0,20.0,20.0,2.0,True,6.0,20.0,20.0,3.044522437723423,Friday
2504.13145,12,2.5649493574615367,4.0,1.6094379124341005,0.0,43.0,Agents,2025-04,2025,13.76478318002628,23.0,9.0,47,0,6.0,1,2025-04-18,7,0,1613,4,0.0,,1,1,0,0,0,0,0,0,0,0,,,0.2542361111111111,missing,10.0,13.0,13.0,10.0,13.0,13.0,True,2025-04-17,2025-04-18,23,6.329720905522696,22,0,6.282266746896006,12,Agents,ai_keywords,9.0,9.0,9.0,8.0,True,9.0,9.0,9.0,2.302585092994046,Friday
2504.13146,60,4.110873864173311,15.0,2.772588722239781,3.0,55.0,AI/Agents,2025-04,2025,13.76478318002628,74.0,74.0,4,1,8.0,1,2025-04-18,2,0,647,4,30.0,cs.AI,0,0,0,0,0,0,0,0,0,0,2025-04-17T17:54:14Z,0.2540046296296296,0.2540046296296296,arxiv_meta_enrichment,23.0,248.0,248.0,23.0,248.0,248.0,True,2025-04-17,2025-04-18,23,6.240275845170769,22,0,6.240275845170769,60,Reasoning/RL,ai_keywords,18.0,214.0,214.0,22.0,True,18.0,214.0,214.0,5.3706380281276624,Friday
2504.13157,20,3.044522437723423,32.0,3.49650756146648,7.0,78.0,Vision,2025-04,2025,13.76478318002628,45.0,45.0,15,1,5.0,1,2025-04-21,7,1,1668,2,185.0,cs.CV,0,0,0,0,0,0,0,0,0,0,2025-04-17T17:57:05Z,3.252025462962963,3.252025462962963,arxiv_meta_enrichment,12.0,95.0,95.0,12.0,95.0,95.0,True,2025-04-17,2025-04-21,16,5.902633333401366,15,0,5.902633333401366,20,Benchmark/Eval,ai_keywords,7.0,79.0,79.0,12.0,True,7.0,79.0,79.0,4.382026634673881,Monday
2504.13161,98,4.59511985013459,39.0,3.688879454113936,8.0,55.0,Unknown,2025-04,2025,13.76478318002628,48.0,48.0,45,0,14.0,1,2025-04-18,10,1,1501,2,0.0,,0,0,0,0,0,0,0,0,0,0,,,0.2512384259259259,missing,25.0,111.0,111.0,25.0,111.0,111.0,True,2025-04-17,2025-04-18,23,6.163314804034641,22,0,6.135564891081739,98,Efficiency/Systems,title_summary,4.0,86.0,86.0,10.0,True,4.0,86.0,86.0,4.465908118654584,Friday
2504.13162,18,2.9444389791664403,7.0,2.0794415416798357,3.0,40.0,Vision,2025-04,2025,13.76478318002628,9.0,9.0,52,1,4.0,1,2025-04-23,6,0,1021,3,47.0,cs.CV,0,0,0,0,0,0,0,0,0,0,2025-04-17T17:58:26Z,5.251087962962963,5.251087962962963,arxiv_meta_enrichment,6.0,13.0,13.0,6.0,13.0,13.0,True,2025-04-17,2025-04-23,21,6.470799503782602,20,0,6.322565239927284,18,Vision/Image-Gen,ai_keywords,3.0,9.0,9.0,2.0,True,3.0,9.0,9.0,2.302585092994046,Wednesday
2504.13169,39,3.688879454113936,24.0,3.218875824868201,1.0,57.0,Vision,2025-04,2025,13.76478318002628,12.0,8.0,44,1,6.0,1,2025-04-18,11,1,1407,2,57.0,cs.CV,0,0,0,0,0,0,0,0,0,0,2025-04-17T17:59:22Z,0.2504398148148148,0.2504398148148148,arxiv_meta_enrichment,11.0,23.0,23.0,11.0,23.0,23.0,True,2025-04-17,2025-04-18,23,6.280395838960195,22,0,5.916202062607435,39,Multimodal,ai_keywords,5.0,8.0,8.0,2.0,True,5.0,8.0,8.0,2.1972245773362196,Friday
2504.13171,16,2.833213344056216,30.0,3.4339872044851463,6.0,18.0,Agents,2025-04,2025,13.76478318002628,41.0,5.0,45,1,7.0,1,2025-04-18,7,1,1468,3,134.0,,0,0,0,0,0,0,0,0,0,1,,,0.2504050925925926,missing,5.0,6.0,6.0,5.0,6.0,6.0,True,2025-04-17,2025-04-18,23,6.322565239927284,22,0,6.282266746896006,16,Agents,ai_keywords,3.0,4.0,4.0,3.0,True,3.0,4.0,4.0,1.6094379124341003,Friday
2504.13173,21,3.091042453358316,46.0,3.8501476017100584,5.0,95.0,Reasoning/RL,2025-04,2025,13.76478318002628,62.0,62.0,6,0,4.0,1,2025-04-21,14,1,1801,4,0.0,,0,0,0,0,0,0,0,0,0,0,,,3.2503125,missing,32.0,410.0,410.0,32.0,366.20000000000255,372.0,True,2025-04-17,2025-04-21,16,5.8998973535824915,15,0,5.198497031265826,21,Reasoning/RL,ai_keywords,21.0,380.0,380.0,25.0,True,21.0,334.4400000000023,344.08000000000175,5.942799375126701,Monday
2504.13180,21,3.091042453358316,71.0,4.276666119016055,13.0,0.0,LLM-core,2025-04,2025,13.76478318002628,36.0,36.0,25,0,29.0,1,2025-04-18,9,1,1288,4,0.0,,0,0,0,0,0,0,0,0,0,0,,,0.2500462962962963,missing,4.0,55.0,55.0,4.0,55.0,55.0,True,2025-04-17,2025-04-18,23,6.313548046277095,22,0,6.313548046277095,21,LLM-core,ai_keywords,0.0,42.0,42.0,7.0,True,0.0,42.0,42.0,3.7612001156935624,Friday
2504.13181,37,3.6375861597263857,254.0,5.541263545158426,49.0,164.0,Vision,2025-04,2025,13.76478318002628,36.0,36.0,12,1,18.0,1,2025-04-18,14,1,1257,3,2295.0,cs.CV,0,0,0,0,0,0,0,0,0,0,2025-04-17T17:59:57Z,0.2500347222222222,0.2500347222222222,arxiv_meta_enrichment,14.0,55.0,55.0,14.0,55.0,55.0,True,2025-04-17,2025-04-18,23,6.284134161070802,22,0,5.916202062607435,37,Multimodal,ai_keywords,10.0,42.0,42.0,7.0,True,10.0,42.0,42.0,3.7612001156935624,Friday
2504.13203,35,3.58351893845611,90.0,4.51085950651685,32.0,0.0,Security,2025-04,2025,13.830486202365307,33.0,13.0,67,1,10.0,1,2025-04-22,8,1,1349,2,67.0,cs.CR,0,1,0,0,0,0,0,0,0,0,2025-04-15T16:11:28Z,6.32537037037037,6.32537037037037,arxiv_meta_enrichment,8.0,32.0,32.0,8.0,32.0,32.0,True,2025-04-15,2025-04-22,28,6.396929655216146,27,0,6.396929655216146,35,Agents,ai_keywords,3.0,24.0,24.0,8.0,True,3.0,24.0,24.0,3.2188758248682006,Tuesday
2504.13263,7,2.0794415416798357,11.0,2.4849066497880004,1.0,0.0,Efficiency/Systems,2025-04,2025,13.76478318002628,7.0,2.0,9,1,13.0,1,2025-04-24,6,1,1637,2,182.0,,0,1,0,0,0,0,0,0,0,0,,,6.246076388888889,missing,9.0,13.0,13.0,9.0,13.0,13.0,True,2025-04-17,2025-04-24,17,6.035481432524756,16,0,6.0014148779611505,7,Efficiency/Systems,ai_keywords,3.0,2.0,3.0,2.0,True,3.0,2.0,3.0,1.3862943611198906,Thursday
2504.13359,4,1.6094379124341005,26.0,3.295836866004329,4.0,70.0,Reasoning/RL,2025-04,2025,13.76478318002628,24.0,10.0,26,1,5.0,1,2025-04-21,8,1,1840,2,8.0,,0,0,0,0,0,0,0,0,0,0,,,3.084386574074074,missing,10.0,25.0,25.0,10.0,25.0,25.0,True,2025-04-17,2025-04-21,16,5.945420608606575,15,0,5.198497031265826,4,Reasoning/RL,ai_keywords,6.0,7.0,7.0,8.0,True,6.0,7.0,7.0,2.0794415416798357,Monday
2504.13367,26,3.295836866004329,29.0,3.4011973816621555,2.0,24.0,NLP/LLM,2025-04,2025,13.76478318002628,15.0,5.0,18,0,4.0,1,2025-04-22,9,1,1090,2,0.0,cs.CL,0,0,0,1,1,0,0,0,0,0,2025-04-17T22:16:30Z,4.071875,4.071875,arxiv_meta_enrichment,3.0,8.0,8.0,3.0,8.0,8.0,True,2025-04-17,2025-04-22,28,6.411818267709897,27,0,6.368187186350492,26,Reasoning/RL,ai_keywords,1.0,4.0,4.0,1.0,True,1.0,4.0,4.0,1.6094379124341003,Tuesday
2504.13519,2,1.0986122886681098,1.0,0.6931471805599453,0.0,76.0,LLM-core,2025-04,2025,13.731931668856769,11.0,6.0,0,1,11.0,1,2025-04-21,12,1,1393,2,20.0,,0,0,0,0,0,0,0,0,0,0,,,2.697604166666667,missing,46.0,26.0,46.0,46.0,26.0,46.0,True,2025-04-18,2025-04-21,16,5.950642552587727,15,0,5.908082938168931,2,LLM-core,ai_keywords,31.0,18.0,31.0,14.0,True,31.0,18.0,31.0,3.4657359027997265,Monday
2504.13626,7,2.0794415416798357,26.0,3.295836866004329,3.0,44.0,Reasoning/RL,2025-04,2025,13.731931668856769,9.0,9.0,7,0,9.0,1,2025-04-21,11,1,1537,2,0.0,,0,0,0,1,0,0,1,0,0,0,,,2.536585648148148,missing,30.0,24.0,30.0,30.0,24.0,30.0,True,2025-04-18,2025-04-21,16,5.937536205082426,15,0,5.198497031265826,7,Reasoning/RL,ai_keywords,12.0,6.0,12.0,1.0,True,12.0,6.0,12.0,2.5649493574615367,Monday
2504.13677,1,0.6931471805599453,18.0,2.9444389791664403,0.0,41.0,LLM-core,2025-04,2025,13.731931668856769,12.0,4.0,3,0,8.0,1,2025-04-21,14,1,885,2,0.0,,0,0,0,0,0,0,0,0,0,0,,,2.4488194444444447,missing,3.0,9.0,9.0,3.0,9.0,9.0,True,2025-04-18,2025-04-21,16,5.953243334287785,15,0,5.908082938168931,1,LLM-core,ai_keywords,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,Monday
2504.13805,11,2.4849066497880004,29.0,3.4011973816621555,0.0,43.0,Agents,2025-04,2025,13.731931668856769,10.0,10.0,32,1,9.0,1,2025-04-22,10,1,1593,2,47.0,,0,1,0,0,1,0,0,0,0,0,,,3.2822453703703705,missing,11.0,18.0,18.0,11.0,18.0,18.0,True,2025-04-18,2025-04-22,28,6.436150368369428,27,0,6.3578422665081,11,Agents,ai_keywords,3.0,14.0,14.0,3.0,True,3.0,14.0,14.0,2.70805020110221,Tuesday
2504.13816,18,2.9444389791664403,4.0,1.6094379124341005,0.0,28.0,NLP/LLM,2025-04,2025,13.731931668856769,20.0,9.0,68,1,7.0,1,2025-04-21,13,0,1314,2,19.0,cs.CL,1,0,0,0,0,0,0,0,0,0,2025-04-18T17:44:12Z,2.260972222222222,2.260972222222222,arxiv_meta_enrichment,12.0,13.0,13.0,12.0,13.0,13.0,True,2025-04-18,2025-04-21,16,5.908082938168931,15,0,5.7430031878094825,18,Benchmark/Eval,ai_keywords,7.0,4.0,7.0,2.0,True,7.0,4.0,7.0,2.0794415416798357,Monday
2504.13820,16,2.833213344056216,17.0,2.8903717578961645,4.0,72.0,Vision-Perception,2025-04,2025,13.731931668856769,23.0,5.0,17,1,6.0,1,2025-04-23,9,1,1605,2,48.0,,0,0,0,0,0,0,0,0,0,0,,,4.256446759259259,missing,28.0,11.0,28.0,28.0,11.0,28.0,True,2025-04-18,2025-04-23,21,6.473890696352274,20,0,6.45833828334479,16,Vision-Perception,ai_keywords,12.0,7.0,12.0,2.0,True,12.0,7.0,12.0,2.5649493574615367,Wednesday
2504.13828,18,2.9444389791664403,16.0,2.833213344056216,2.0,0.0,NLP/LLM,2025-04,2025,13.731931668856769,15.0,7.0,33,1,14.0,1,2025-04-21,10,1,1260,3,212.0,cs.CL,0,0,0,0,0,0,0,0,0,1,2025-04-18T17:55:58Z,2.252800925925926,2.252800925925926,arxiv_meta_enrichment,13.0,14.0,14.0,13.0,14.0,14.0,True,2025-04-18,2025-04-21,16,5.908082938168931,15,0,5.7430031878094825,18,RAG/Retrieval,ai_keywords,8.0,7.0,8.0,1.0,True,8.0,7.0,8.0,2.1972245773362196,Monday
2504.13835,38,3.6635616461296463,8.0,2.1972245773362196,3.0,45.0,NLP/LLM,2025-04,2025,13.731931668856769,21.0,9.0,83,1,6.0,1,2025-04-21,14,1,1458,3,28.0,cs.CL,0,0,0,0,0,0,0,0,0,0,2025-04-18T17:59:46Z,2.250162037037037,2.250162037037037,arxiv_meta_enrichment,9.0,11.0,11.0,9.0,11.0,11.0,True,2025-04-18,2025-04-21,16,5.8522024797744745,15,0,5.7430031878094825,38,Benchmark/Eval,ai_keywords,2.0,10.0,10.0,2.0,True,2.0,10.0,10.0,2.3978952727983707,Monday
2504.13837,141,4.955827057601261,835.0,6.728628613084702,110.0,64.0,Reasoning/RL,2025-04,2025,13.731931668856769,23.0,3.0,17,1,7.0,1,2025-04-21,13,0,1859,21,342.0,,1,0,0,1,0,0,0,0,0,0,,,2.250046296296296,missing,28.0,6.0,28.0,28.0,6.0,28.0,True,2025-04-18,2025-04-21,16,5.501258210544727,15,0,5.198497031265826,141,Reasoning/RL,ai_keywords,12.0,3.0,12.0,2.0,True,12.0,3.0,12.0,2.5649493574615367,Monday
2504.13941,12,2.5649493574615367,28.0,3.367295829986474,7.0,53.0,Reasoning/RL,2025-04,2025,13.830486202365307,44.0,33.0,67,0,11.0,1,2025-04-22,6,1,1677,4,0.0,,0,0,0,1,0,0,0,0,0,1,,,6.099155092592593,missing,18.0,72.0,72.0,18.0,72.0,72.0,True,2025-04-15,2025-04-22,28,6.434546518787453,27,0,6.289715570908998,12,Reasoning/RL,ai_keywords,8.0,39.0,39.0,5.0,True,8.0,39.0,39.0,3.6888794541139363,Tuesday
2504.13958,49,3.912023005428146,268.0,5.594711379601839,33.0,54.0,Reasoning/RL,2025-04,2025,13.797634691195794,25.0,13.0,36,1,8.0,1,2025-04-22,7,1,1439,3,501.0,,0,0,0,0,0,0,0,0,0,0,,,5.09337962962963,missing,21.0,27.0,27.0,21.0,27.0,27.0,True,2025-04-16,2025-04-22,28,6.373319789577012,27,0,6.289715570908998,49,Reasoning/RL,ai_keywords,16.0,9.0,16.0,3.0,True,16.0,9.0,16.0,2.833213344056216,Tuesday
2504.14032,7,2.0794415416798357,19.0,2.995732273553991,8.0,64.0,Efficiency/Systems,2025-04,2025,13.731931668856769,11.0,5.0,9,1,5.0,1,2025-04-22,10,1,1149,2,259.0,,0,0,0,0,0,0,0,0,0,0,,,3.217962962962963,missing,2.0,10.0,10.0,2.0,10.0,10.0,True,2025-04-18,2025-04-22,28,6.4425401664681985,27,0,6.4425401664681985,7,Efficiency/Systems,ai_keywords,0.0,6.0,6.0,2.0,True,0.0,6.0,6.0,1.9459101490553132,Tuesday
2504.14239,14,2.70805020110221,121.0,4.804021044733257,13.0,52.0,Multimodal,2025-04,2025,13.699080157687254,9.0,5.0,12,1,8.0,1,2025-04-22,11,1,1915,2,65.0,,0,1,0,0,0,0,0,1,0,0,,,2.6070023148148147,missing,13.0,14.0,14.0,13.0,14.0,14.0,True,2025-04-19,2025-04-22,28,6.431331081933479,27,0,6.246106765481563,14,Multimodal,ai_keywords,4.0,3.0,4.0,1.0,True,4.0,3.0,4.0,1.6094379124341003,Tuesday
2504.14396,27,3.332204510175204,7.0,2.0794415416798357,0.0,0.0,Vision,2025-04,2025,13.699080157687254,11.0,11.0,16,1,5.0,1,2025-04-22,12,1,1361,2,56.0,cs.CV,0,0,0,0,0,0,0,0,0,0,2025-04-19T19:59:11Z,2.1672337962962964,2.1672337962962964,arxiv_meta_enrichment,14.0,78.0,78.0,14.0,78.0,78.0,True,2025-04-19,2025-04-22,28,6.410174881966167,27,0,6.376726947898627,27,Vision/Image-Gen,ai_keywords,5.0,28.0,28.0,3.0,True,5.0,28.0,28.0,3.367295829986474,Tuesday
2504.14509,53,3.9889840465642745,9.0,2.302585092994046,1.0,41.0,Vision/Image-Gen,2025-04,2025,13.66622864651774,8.0,5.0,18,1,8.0,1,2025-04-24,12,1,1720,9,109.0,,0,0,1,0,0,0,0,0,0,0,,,3.713194444444445,missing,6.0,6.0,6.0,6.0,6.0,6.0,True,2025-04-20,2025-04-24,17,5.918893854273146,16,0,5.918893854273146,53,Vision/Image-Gen,ai_keywords,1.0,2.0,2.0,3.0,True,1.0,2.0,2.0,1.0986122886681098,Thursday
2504.14538,30,3.4339872044851463,9.0,2.302585092994046,0.0,27.0,NLP/LLM,2025-04,2025,13.66622864651774,23.0,7.0,69,1,6.0,1,2025-04-23,11,1,1121,2,178.0,cs.CL,0,1,0,0,0,0,0,0,0,0,2025-04-20T08:56:27Z,2.6274652777777776,2.6274652777777776,arxiv_meta_enrichment,3.0,20.0,20.0,3.0,20.0,20.0,True,2025-04-20,2025-04-23,21,6.452048954437226,20,0,6.059123195581797,30,Agents,ai_keywords,1.0,9.0,9.0,1.0,True,1.0,9.0,9.0,2.302585092994046,Wednesday
2504.14603,29,3.4011973816621555,29.0,3.4011973816621555,1.0,59.0,AI/Agents,2025-04,2025,13.66622864651774,32.0,12.0,29,1,21.0,1,2025-04-22,4,1,1482,3,8884.0,cs.AI,0,1,0,0,0,0,0,0,0,0,2025-04-20T13:04:43Z,1.4550578703703705,1.4550578703703705,arxiv_meta_enrichment,52.0,59.0,59.0,52.0,59.0,59.0,True,2025-04-20,2025-04-22,28,6.406879986069314,27,0,6.406879986069314,29,Multimodal,ai_keywords,23.0,22.0,23.0,2.0,True,23.0,22.0,23.0,3.1780538303479458,Tuesday
2504.14655,21,3.091042453358316,53.0,3.9889840465642745,11.0,24.0,ML/Theory,2025-04,2025,13.66622864651774,6.0,3.0,25,1,8.0,1,2025-04-22,13,1,755,2,50.0,cs.LG,1,0,0,0,0,0,1,0,0,0,2025-04-20T15:28:16Z,1.3553703703703703,1.3553703703703703,arxiv_meta_enrichment,5.0,3.0,5.0,5.0,3.0,5.0,True,2025-04-20,2025-04-22,28,6.419994928147142,27,0,6.26530121273771,21,Reasoning/RL,ai_keywords,2.0,2.0,2.0,8.0,True,2.0,2.0,2.0,1.0986122886681098,Tuesday
2504.14717,8,2.1972245773362196,51.0,3.951243718581427,7.0,59.0,Vision-Perception,2025-04,2025,13.66622864651774,31.0,31.0,10,1,4.0,1,2025-04-22,8,1,1373,2,401.0,,0,0,0,0,0,0,0,0,0,0,,,1.2015856481481482,missing,9.0,81.0,81.0,9.0,81.0,81.0,True,2025-04-20,2025-04-22,28,6.440946540632921,27,0,6.432940092739179,8,Vision-Perception,ai_keywords,4.0,65.0,65.0,9.0,True,4.0,65.0,65.0,4.189654742026425,Tuesday
2504.14735,1,0.6931471805599453,3.0,1.3862943611198906,0.0,37.0,Unknown,2025-04,2025,13.66622864651774,16.0,16.0,12,1,7.0,1,2025-04-23,11,1,1313,2,39.0,,0,0,0,0,0,0,0,0,0,0,,,2.129884259259259,missing,17.0,97.0,97.0,17.0,97.0,97.0,True,2025-04-20,2025-04-23,21,6.4967749901858625,20,0,6.4967749901858625,1,Efficiency/Systems,title_summary,12.0,55.0,55.0,7.0,True,12.0,55.0,55.0,4.02535169073515,Wednesday
2504.14738,5,1.791759469228055,6.0,1.9459101490553132,0.0,58.0,LLM-core,2025-04,2025,13.66622864651774,16.0,9.0,1,0,5.0,1,2025-04-22,14,1,1190,2,0.0,,0,0,0,0,0,0,0,0,0,0,,,1.1219560185185184,missing,5.0,19.0,19.0,5.0,19.0,19.0,True,2025-04-20,2025-04-22,28,6.4457198193855785,27,0,6.429719478039138,5,LLM-core,ai_keywords,2.0,15.0,15.0,3.0,True,2.0,15.0,15.0,2.772588722239781,Tuesday
2504.14870,35,3.58351893845611,61.0,4.127134385045092,6.0,35.0,Reasoning/RL,2025-04,2025,13.633377135348226,25.0,13.0,36,0,10.0,1,2025-04-22,7,1,1446,2,0.0,,0,0,0,0,0,0,0,0,0,0,,,0.7638310185185185,missing,92.0,27.0,92.0,82.0,27.0,92.0,True,2025-04-21,2025-04-22,28,6.396929655216146,27,0,6.289715570908998,35,Reasoning/RL,ai_keywords,58.0,10.0,58.0,5.0,True,58.0,10.0,58.0,4.07753744390572,Tuesday
