arxiv_id_clean,cohort_day,cohort_size,Z1_logcompet,Z2_count,Z3_blockbuster,Z1p_othersub,ego_upvotes
2310.17157,2023-10-27,4,4.174387269895637,3,0,4.174387269895637,14
2310.17631,2023-10-27,4,3.784189633918261,3,0,3.784189633918261,35
2310.17680,2023-10-30,10,4.762173934797756,9,0,4.624972813284271,74
2310.17722,2023-10-30,10,5.220355825078324,9,0,4.919980925828125,6
2310.17750,2023-10-30,10,5.204006687076795,9,0,5.176149732573829,9
2310.17752,2023-10-30,10,5.170483995038151,9,0,5.170483995038151,15
2310.17784,2023-10-30,10,5.170483995038151,9,0,4.919980925828125,15
2310.17796,2023-10-30,10,5.153291594497779,9,0,5.153291594497779,18
2310.17880,2023-10-30,10,5.214935757608986,9,0,4.624972813284271,7
2310.17994,2023-10-30,10,5.209486152841421,9,0,4.624972813284271,8
2310.18168,2023-10-30,10,5.225746673713202,9,0,5.176149732573829,5
2310.18313,2023-10-30,10,5.062595033026967,9,0,4.919980925828125,33
2310.18356,2023-10-31,10,4.553876891600541,9,0,4.330733340286331,24
2310.18628,2023-10-31,10,4.709530201312334,9,0,4.330733340286331,8
2310.19019,2023-10-31,10,4.700480365792417,9,0,4.700480365792417,9
2310.19061,2023-10-31,10,4.709530201312334,9,0,4.51085950651685,8
2310.19102,2023-10-31,10,4.68213122712422,9,0,4.330733340286331,11
2310.19341,2023-10-31,10,4.727387818712341,9,0,4.727387818712341,6
2310.19415,2023-10-31,10,4.727387818712341,9,0,4.465908118654584,6
2310.19512,2023-10-31,10,4.634728988229636,9,0,4.465908118654584,16
2310.19773,2023-10-31,10,4.59511985013459,9,0,4.51085950651685,20
2310.19784,2023-10-31,10,4.6913478822291435,9,0,4.465908118654584,10
2310.19909,2023-11-01,12,5.10594547390058,11,0,4.927253685157205,21
2310.19956,2023-11-01,12,5.170483995038151,11,0,5.10594547390058,10
2310.20092,2023-11-01,12,5.159055299214529,11,0,5.099866427824199,12
2310.20216,2023-11-01,12,5.1298987149230735,11,0,5.1298987149230735,17
2310.20499,2023-11-01,12,5.181783550292085,11,0,5.181783550292085,8
2310.20550,2023-11-01,12,5.0689042022202315,11,0,4.927253685157205,27
2310.20587,2023-11-01,12,5.123963979403259,11,0,4.836281906951478,18
2310.20624,2023-11-01,12,5.153291594497779,11,0,4.836281906951478,13
2310.20689,2023-11-01,12,5.056245805348308,11,0,4.836281906951478,29
2310.20700,2023-11-01,12,5.170483995038151,11,0,5.099866427824199,10
2310.20707,2023-11-01,12,5.1647859739235145,11,0,5.10594547390058,11
2311.00176,2023-11-01,12,5.176149732573829,11,0,5.176149732573829,9
2311.00047,2023-11-02,9,5.288267030694535,8,0,5.043425116919247,10
2311.00059,2023-11-02,9,5.241747015059643,8,0,5.241747015059643,19
2311.00257,2023-11-02,9,5.288267030694535,8,0,5.231108616854587,10
2311.00272,2023-11-02,9,5.2832037287379885,8,0,5.2832037287379885,11
2311.00430,2023-11-02,9,5.0238805208462765,8,0,5.0238805208462765,56
2311.00522,2023-11-02,9,5.2832037287379885,8,0,5.231108616854587,11
2311.00571,2023-11-02,9,5.10594547390058,8,0,5.043425116919247,43
2311.00613,2023-11-02,9,5.209486152841421,8,0,5.081404364984463,25
2311.00618,2023-11-02,9,5.225746673713202,8,0,5.081404364984463,22
2311.00895,2023-11-03,6,4.770684624465665,5,0,4.770684624465665,10
2311.00899,2023-11-03,6,4.787491742782046,5,0,4.787491742782046,8
2311.00945,2023-11-03,6,4.718498871295094,5,0,4.718498871295094,16
2311.01282,2023-11-03,6,4.499809670330265,5,0,4.499809670330265,38
2311.01455,2023-11-03,6,4.584967478670572,5,0,4.584967478670572,30
2311.01462,2023-11-03,6,4.634728988229636,5,0,4.634728988229636,25
2311.01615,2023-11-06,3,3.58351893845611,2,0,3.58351893845611,16
2311.01767,2023-11-06,3,3.4657359027997265,2,0,3.4657359027997265,20
2311.02077,2023-11-06,3,3.6109179126442243,2,0,3.6109179126442243,15
2311.02103,2023-11-07,17,5.634789603169249,16,0,5.4638318050256105,20
2311.02262,2023-11-07,17,5.655991810819852,16,0,5.484796933490655,14
2311.02303,2023-11-07,17,5.662960480135946,16,0,5.4638318050256105,12
2311.02382,2023-11-07,17,5.683579767338681,16,0,5.4638318050256105,6
2311.02462,2023-11-07,17,5.575949103146316,16,0,5.575949103146316,36
2311.02542,2023-11-07,17,5.638354669333745,16,0,5.53338948872752,19
2311.02772,2023-11-07,17,5.680172609017068,16,0,5.484796933490655,7
2311.02805,2023-11-07,17,5.683579767338681,16,0,5.4638318050256105,6
2311.02848,2023-11-07,17,5.683579767338681,16,0,5.521460917862246,6
2311.02849,2023-11-07,17,5.676753802268282,16,0,5.484796933490655,8
2311.03079,2023-11-07,17,5.605802066295998,16,0,5.53338948872752,28
2311.03226,2023-11-07,17,5.66988092298052,16,0,5.521460917862246,10
2311.03285,2023-11-07,17,5.598421958998375,16,0,5.484796933490655,30
2311.03301,2023-11-07,17,5.634789603169249,16,0,5.4638318050256105,20
2311.03354,2023-11-07,17,5.680172609017068,16,0,5.54907608489522,7
2311.03356,2023-11-07,17,5.575949103146316,16,0,5.54907608489522,36
2311.04145,2023-11-07,17,5.583496308781699,16,0,5.521460917862246,34
2311.03517,2023-11-08,10,4.890349128221754,9,0,4.890349128221754,14
2311.03629,2023-11-08,10,4.927253685157205,9,0,4.852030263919617,9
2311.03736,2023-11-08,10,4.90527477843843,9,0,4.90527477843843,12
2311.03739,2023-11-08,10,4.9344739331306915,9,0,4.9344739331306915,8
2311.04124,2023-11-08,10,4.927253685157205,9,0,4.8283137373023015,9
2311.04212,2023-11-08,10,4.919980925828125,9,0,4.852030263919617,10
2311.04219,2023-11-08,10,4.727387818712341,9,0,4.51085950651685,34
2311.04235,2023-11-08,10,4.897839799950911,9,0,4.8283137373023015,13
2311.04254,2023-11-08,10,4.882801922586371,9,0,4.882801922586371,15
2311.04257,2023-11-08,10,4.8283137373023015,9,0,4.51085950651685,22
2311.04287,2023-11-09,6,4.700480365792417,5,0,4.564348191467836,15
2311.04391,2023-11-09,6,4.709530201312334,5,0,4.564348191467836,14
2311.04400,2023-11-09,6,4.290459441148391,5,0,4.290459441148391,52
2311.04498,2023-11-09,6,4.709530201312334,5,0,4.709530201312334,14
2311.04589,2023-11-09,6,4.653960350157523,5,0,4.653960350157523,20
2311.04901,2023-11-09,6,4.7535901911063645,5,0,4.7535901911063645,9
2311.04931,2023-11-10,6,5.272999558563747,5,0,5.093750200806762,22
2311.04934,2023-11-10,6,5.220355825078324,5,0,5.093750200806762,32
2311.05332,2023-11-10,6,5.327876168789581,5,0,4.948759890378168,11
2311.05348,2023-11-10,6,5.318119993844216,5,0,4.948759890378168,13
2311.05437,2023-11-10,6,5.10594547390058,5,0,4.948759890378168,52
2311.05556,2023-11-10,6,4.875197323201151,5,0,4.875197323201151,86
2311.05640,2023-11-13,14,5.7745515455444085,13,0,5.7745515455444085,30
2311.05657,2023-11-13,14,5.7745515455444085,13,0,5.7745515455444085,30
2311.05661,2023-11-13,14,5.796057750765372,13,0,5.733341276897746,23
2311.05698,2023-11-13,14,5.831882477283517,13,0,5.717027701406222,11
2311.05707,2023-11-13,14,5.84354441703136,13,0,5.4680601411351315,7
2311.05770,2023-11-13,14,5.840641657373398,13,0,5.840641657373398,8
2311.05772,2023-11-13,14,5.8289456176102075,13,0,5.4680601411351315,12
2311.05884,2023-11-13,14,5.8377304471659395,13,0,5.8377304471659395,9
2311.05908,2023-11-13,14,5.823045895483019,13,0,5.823045895483019,14
2311.05997,2023-11-13,14,5.752572638825633,13,0,5.717027701406222,37
2311.06158,2023-11-13,14,5.805134968916488,13,0,5.733341276897746,20
2311.06214,2023-11-13,14,5.765191102784844,13,0,5.697093486505405,33
2311.06242,2023-11-13,14,5.545177444479562,13,0,5.4680601411351315,96
2311.06243,2023-11-13,14,5.802118375377063,13,0,5.697093486505405,21
2311.06430,2023-11-14,15,5.545177444479562,14,0,5.41610040220442,16
2311.06495,2023-11-14,15,5.560681631015528,14,0,5.455321115357702,12
2311.06697,2023-11-14,15,5.560681631015528,14,0,5.455321115357702,12
2311.06720,2023-11-14,15,5.572154032177765,14,0,5.572154032177765,9
2311.06753,2023-11-14,15,5.583496308781699,14,0,5.5254529391317835,6
2311.06772,2023-11-14,15,5.4680601411351315,14,0,5.262690188904886,35
2311.06783,2023-11-14,15,5.497168225293202,14,0,5.43372200355424,28
2311.07069,2023-11-14,15,5.429345628954441,14,0,5.262690188904886,44
2311.07361,2023-11-14,15,5.552959584921617,14,0,5.455321115357702,14
2311.07446,2023-11-14,15,5.493061443340548,14,0,5.493061443340548,29
2311.07463,2023-11-14,15,5.54907608489522,14,0,5.43372200355424,15
2311.07562,2023-11-14,15,5.54907608489522,14,0,5.41610040220442,15
2311.07574,2023-11-14,15,5.545177444479562,14,0,5.41610040220442,16
2311.07575,2023-11-14,15,5.54907608489522,14,0,5.5254529391317835,15
2311.07587,2023-11-14,15,5.58724865840025,14,0,5.58724865840025,5
2311.07590,2023-11-15,11,5.424950017481403,10,0,5.424950017481403,17
2311.07689,2023-11-15,11,5.459585514144159,10,0,5.389071729816501,9
2311.07885,2023-11-15,11,5.318119993844216,10,0,5.056245805348308,40
2311.07911,2023-11-15,11,5.402677381872279,10,0,5.402677381872279,22
2311.07919,2023-11-15,11,5.459585514144159,10,0,5.459585514144159,9
2311.07961,2023-11-15,11,5.4510384535657,10,0,5.313205979041787,11
2311.07989,2023-11-15,11,5.384495062789089,10,0,5.308267697401205,26
2311.08105,2023-11-15,11,5.429345628954441,10,0,5.389071729816501,16
2311.08263,2023-11-15,11,5.429345628954441,10,0,5.308267697401205,16
2311.08401,2023-11-15,11,5.365976015021851,10,0,5.313205979041787,30
2311.08403,2023-11-15,11,5.2832037287379885,10,0,5.056245805348308,47
2311.08469,2023-11-16,13,5.198497031265826,12,0,5.081404364984463,11
2311.08552,2023-11-16,13,5.214935757608986,12,0,5.135798437050262,8
2311.08581,2023-11-16,13,4.976733742420574,12,0,4.418840607796598,47
2311.08667,2023-11-16,13,5.159055299214529,12,0,4.418840607796598,18
2311.08692,2023-11-16,13,5.187385805840755,12,0,5.081404364984463,13
2311.08734,2023-11-16,13,5.220355825078324,12,0,5.081404364984463,7
2311.08877,2023-11-16,13,5.220355825078324,12,0,5.220355825078324,7
2311.09179,2023-11-16,13,5.209486152841421,12,0,5.209486152841421,9
2311.09180,2023-11-16,13,5.214935757608986,12,0,5.135798437050262,8
2311.09204,2023-11-16,13,5.225746673713202,12,0,5.135798437050262,6
2311.09213,2023-11-16,13,5.187385805840755,12,0,5.187385805840755,13
2311.09217,2023-11-16,13,5.135798437050262,12,0,4.418840607796598,22
2311.09221,2023-11-16,13,5.135798437050262,12,0,4.418840607796598,22
2311.09227,2023-11-17,8,5.272999558563747,7,0,5.272999558563747,8
2311.09257,2023-11-17,8,5.049856007249537,7,0,4.584967478670572,47
2311.09277,2023-11-17,8,5.123963979403259,7,0,5.123963979403259,35
2311.09578,2023-11-17,8,5.231108616854587,7,0,5.231108616854587,16
2311.09835,2023-11-17,8,5.2574953720277815,7,0,5.214935757608986,11
2311.10090,2023-11-17,8,5.272999558563747,7,0,5.214935757608986,8
2311.10091,2023-11-17,8,5.214935757608986,7,0,5.214935757608986,19
2311.10093,2023-11-17,8,4.976733742420574,7,0,4.584967478670572,58
2311.10111,2023-11-19,6,4.48863636973214,5,0,4.007333185232471,8
2311.10122,2023-11-19,6,4.23410650459726,5,0,4.007333185232471,28
2311.10125,2023-11-19,6,4.51085950651685,5,0,4.007333185232471,6
2311.10538,2023-11-19,6,4.465908118654584,5,0,4.465908118654584,10
2311.10702,2023-11-19,6,4.356708826689592,5,0,4.356708826689592,19
2311.10709,2023-11-19,6,4.276666119016055,5,0,4.276666119016055,25
2311.10123,2023-11-20,6,4.23410650459726,5,0,3.9512437185814275,18
2311.10126,2023-11-20,6,4.356708826689592,5,0,3.970291913552122,9
2311.10642,2023-11-20,6,4.127134385045092,5,0,3.970291913552122,25
2311.10678,2023-11-20,6,4.3694478524670215,5,0,4.3694478524670215,8
2311.10708,2023-11-20,6,4.248495242049359,5,0,3.9512437185814275,17
2311.10775,2023-11-20,6,4.356708826689592,5,0,4.356708826689592,9
2311.10751,2023-11-21,15,6.2324480165505225,14,0,6.2324480165505225,10
2311.10768,2023-11-21,15,6.214608098422191,14,0,5.752572638825633,19
2311.10770,2023-11-21,15,5.991464547107982,14,0,5.752572638825633,119
2311.10794,2023-11-21,15,6.198478716492308,14,0,5.963579343618446,27
2311.10982,2023-11-21,15,6.113682179832232,14,0,5.963579343618446,67
2311.11045,2023-11-21,15,6.091309882077698,14,0,5.988961416889864,77
2311.11077,2023-11-21,15,6.194405391104672,14,0,5.752572638825633,29
2311.11243,2023-11-21,15,6.220590170099739,14,0,5.963579343618446,16
2311.11255,2023-11-21,15,6.2422232654551655,14,0,6.2422232654551655,5
2311.11284,2023-11-21,15,6.212606095751519,14,0,5.963579343618446,20
2311.11315,2023-11-21,15,6.238324625039508,14,0,6.238324625039508,7
2311.11501,2023-11-21,15,6.1779441140506,14,0,5.752572638825633,37
2311.11829,2023-11-21,15,6.16541785423142,14,0,5.988961416889864,43
2311.12015,2023-11-21,15,6.240275845170769,14,0,6.240275845170769,6
2311.12022,2023-11-21,15,6.180016653652572,14,0,6.180016653652572,36
2311.12024,2023-11-22,8,5.170483995038151,7,0,5.170483995038151,19
2311.12052,2023-11-22,8,5.093750200806762,7,0,3.7376696182833684,32
2311.12092,2023-11-22,8,5.153291594497779,7,0,3.7376696182833684,22
2311.12198,2023-11-22,8,5.153291594497779,7,0,5.153291594497779,22
2311.12229,2023-11-22,8,5.135798437050262,7,0,3.7376696182833684,25
2311.12454,2023-11-22,8,5.10594547390058,7,0,3.7376696182833684,30
2311.12631,2023-11-22,8,5.198497031265826,7,0,3.7376696182833684,14
2311.12775,2023-11-22,8,5.10594547390058,7,0,3.7376696182833684,30
2311.12908,2023-11-23,9,6.1903154058531475,8,1,5.808142489980444,49
2311.12983,2023-11-23,9,5.662960480135946,8,0,5.662960480135946,249
2311.13073,2023-11-23,9,6.171700597410915,8,1,5.808142489980444,58
2311.13141,2023-11-23,9,6.255750041753367,8,1,5.808142489980444,16
2311.13231,2023-11-23,9,6.2324480165505225,8,1,5.808142489980444,28
2311.13384,2023-11-23,9,6.182084906716632,8,1,5.808142489980444,53
2311.13435,2023-11-23,9,6.251903883165888,8,1,6.251903883165888,18
2311.13600,2023-11-23,9,6.194405391104672,8,1,6.194405391104672,47
2311.13601,2023-11-23,9,6.251903883165888,8,1,6.251903883165888,18
2312.00079,2023-12-03,10,5.14166355650266,9,0,5.0369526024136295,17
2312.00093,2023-12-03,10,5.14166355650266,9,0,5.0369526024136295,17
2312.00164,2023-12-03,10,5.176149732573829,9,0,5.176149732573829,11
2312.00330,2023-12-03,10,5.1647859739235145,9,0,5.1647859739235145,13
2312.00438,2023-12-03,10,5.153291594497779,9,0,4.983606621708336,15
2312.00575,2023-12-03,10,5.153291594497779,9,0,4.61512051684126,15
2312.00589,2023-12-03,10,5.081404364984463,9,0,4.983606621708336,27
2312.00738,2023-12-03,10,5.093750200806762,9,0,4.61512051684126,25
2312.00763,2023-12-03,10,5.10594547390058,9,0,4.61512051684126,23
2312.00777,2023-12-03,10,5.099866427824199,9,0,4.61512051684126,24
2312.00063,2023-12-04,9,5.4638318050256105,8,0,5.4638318050256105,18
2312.00085,2023-12-04,9,5.501258210544727,8,0,5.204006687076795,9
2312.00109,2023-12-04,9,5.488937726156687,8,0,5.204006687076795,12
2312.00210,2023-12-04,9,5.4680601411351315,8,0,5.204006687076795,17
2312.00252,2023-12-04,9,5.493061443340548,8,0,5.204006687076795,11
2312.00375,2023-12-04,9,5.493061443340548,8,0,5.204006687076795,11
2312.00451,2023-12-04,9,5.488937726156687,8,0,5.204006687076795,12
2312.00752,2023-12-04,9,4.634728988229636,8,0,4.634728988229636,151
2312.00849,2023-12-04,9,5.488937726156687,8,0,5.488937726156687,12
2312.00845,2023-12-05,33,6.20050917404269,32,0,5.697093486505405,39
2312.00858,2023-12-05,33,6.2324480165505225,32,0,5.697093486505405,23
2312.00860,2023-12-05,33,6.257667587882639,32,0,5.697093486505405,10
2312.00869,2023-12-05,33,6.238324625039508,32,0,6.150602768446279,20
2312.00886,2023-12-05,33,6.2422232654551655,32,0,6.139884552226255,18
2312.01279,2023-12-05,33,6.26530121273771,32,0,6.238324625039508,6
2312.01407,2023-12-05,33,6.261491684321042,32,0,6.261491684321042,8
2312.01409,2023-12-05,33,6.257667587882639,32,0,5.697093486505405,10
2312.01531,2023-12-05,33,6.263398262591624,32,0,5.697093486505405,7
2312.01532,2023-12-05,33,6.26530121273771,32,0,6.150602768446279,6
2312.01552,2023-12-05,33,6.2166061010848646,32,0,6.139884552226255,31
2312.01663,2023-12-05,33,6.26530121273771,32,0,5.697093486505405,6
2312.02087,2023-12-05,33,6.234410725718371,32,0,5.697093486505405,22
2312.02116,2023-12-05,33,6.253828811575473,32,0,5.697093486505405,12
2312.02120,2023-12-05,33,6.1092475827643655,32,0,6.1092475827643655,82
2312.02133,2023-12-05,33,6.255750041753367,32,0,5.697093486505405,11
2312.02135,2023-12-05,33,6.257667587882639,32,0,6.150602768446279,10
2312.02139,2023-12-05,33,6.248042874508429,32,0,5.697093486505405,15
2312.02142,2023-12-05,33,6.251903883165888,32,0,6.150602768446279,13
2312.02147,2023-12-05,33,6.263398262591624,32,0,6.263398262591624,7
2312.02149,2023-12-05,33,6.261491684321042,32,0,5.697093486505405,8
2312.02155,2023-12-05,33,6.249975242259483,32,0,5.697093486505405,14
2312.02179,2023-12-05,33,6.259581464064923,32,0,6.139884552226255,9
2312.02189,2023-12-05,33,6.255750041753367,32,0,5.697093486505405,11
2312.02206,2023-12-05,33,6.257667587882639,32,0,6.139884552226255,10
2312.02663,2023-12-05,33,6.214608098422191,32,0,6.214608098422191,32
2312.02919,2023-12-05,33,6.251903883165888,32,0,5.697093486505405,13
2312.02928,2023-12-05,33,6.2422232654551655,32,0,5.697093486505405,18
2312.02931,2023-12-05,33,6.261491684321042,32,0,6.244166900663736,8
2312.02949,2023-12-05,33,6.249975242259483,32,0,6.150602768446279,14
2312.02969,2023-12-05,33,6.249975242259483,32,0,6.238324625039508,14
2312.02974,2023-12-05,33,6.248042874508429,32,0,5.697093486505405,15
2312.02980,2023-12-05,33,6.259581464064923,32,0,6.244166900663736,9
2312.02201,2023-12-06,16,5.476463551931511,15,0,4.30406509320417,35
2312.02216,2023-12-06,16,5.572154032177765,15,0,4.30406509320417,11
2312.02238,2023-12-06,16,5.5093883366279774,15,0,4.30406509320417,27
2312.02432,2023-12-06,16,5.560681631015528,15,0,4.30406509320417,14
2312.02696,2023-12-06,16,5.484796933490655,15,0,4.30406509320417,33
2312.02772,2023-12-06,16,5.58724865840025,15,0,4.30406509320417,7
2312.02963,2023-12-06,16,5.575949103146316,15,0,4.30406509320417,10
2312.02970,2023-12-06,16,5.579729825986222,15,0,4.30406509320417,9
2312.02981,2023-12-06,16,5.575949103146316,15,0,4.30406509320417,10
2312.03079,2023-12-06,16,5.556828061699537,15,0,4.30406509320417,15
2312.03209,2023-12-06,16,5.53338948872752,15,0,4.30406509320417,21
2312.03587,2023-12-06,16,5.583496308781699,15,0,4.30406509320417,8
2312.03632,2023-12-06,16,5.5909869805108565,15,0,5.5909869805108565,6
2312.03664,2023-12-06,16,5.572154032177765,15,0,5.572154032177765,11
2312.03700,2023-12-06,16,5.521460917862246,15,0,5.521460917862246,24
2312.03704,2023-12-06,16,5.488937726156687,15,0,5.488937726156687,32
2312.03029,2023-12-07,17,5.683579767338681,16,0,5.683579767338681,27
2312.03047,2023-12-07,17,5.736572297479192,16,0,5.247024072160486,11
2312.03160,2023-12-07,17,5.746203190540153,16,0,5.746203190540153,8
2312.03461,2023-12-07,17,5.717027701406222,16,0,5.641907070938114,17
2312.03491,2023-12-07,17,5.659482215759621,16,0,5.247024072160486,34
2312.03511,2023-12-07,17,5.62040086571715,16,0,5.247024072160486,45
2312.03584,2023-12-07,17,5.723585101952381,16,0,5.247024072160486,15
2312.03611,2023-12-07,17,5.746203190540153,16,0,5.247024072160486,8
2312.03641,2023-12-07,17,5.700443573390687,16,0,5.641907070938114,22
2312.03701,2023-12-07,17,5.7430031878094825,16,0,5.247024072160486,9
2312.03818,2023-12-07,17,5.659482215759621,16,0,5.659482215759621,34
2312.03849,2023-12-07,17,5.746203190540153,16,0,5.707110264748875,8
2312.04333,2023-12-07,17,5.71042701737487,16,0,5.5909869805108565,19
2312.04474,2023-12-07,17,5.659482215759621,16,0,5.5909869805108565,34
2312.04515,2023-12-07,17,5.746203190540153,16,0,5.746203190540153,8
2312.04552,2023-12-07,17,5.7430031878094825,16,0,5.247024072160486,9
2312.04556,2023-12-07,17,5.733341276897746,16,0,5.707110264748875,12
2312.03793,2023-12-08,12,5.298317366548036,11,0,2.772588722239781,18
2312.03814,2023-12-08,12,5.313205979041787,11,0,5.313205979041787,15
2312.03913,2023-12-08,12,5.272999558563747,11,0,2.772588722239781,23
2312.04410,2023-12-08,12,5.313205979041787,11,0,2.772588722239781,15
2312.04433,2023-12-08,12,5.337538079701318,11,0,2.772588722239781,10
2312.04461,2023-12-08,12,5.049856007249537,11,0,2.772588722239781,62
2312.04483,2023-12-08,12,5.351858133476067,11,0,2.772588722239781,7
2312.04543,2023-12-08,12,5.278114659230517,11,0,2.772588722239781,22
2312.04557,2023-12-08,12,5.3230099791384085,11,0,2.772588722239781,13
2312.04560,2023-12-08,12,5.3230099791384085,11,0,2.772588722239781,13
2312.04566,2023-12-08,12,5.337538079701318,11,0,2.772588722239781,10
2312.04567,2023-12-08,12,5.342334251964811,11,0,2.772588722239781,9
2312.04655,2023-12-10,2,3.091042453358316,1,0,3.091042453358316,21
2312.04724,2023-12-10,2,3.091042453358316,1,0,3.091042453358316,21
2312.04837,2023-12-11,8,4.90527477843843,7,0,4.820281565605037,3
2312.04875,2023-12-11,8,4.852030263919617,7,0,4.276666119016055,10
2312.04916,2023-12-11,8,4.875197323201151,7,0,4.875197323201151,7
2312.04963,2023-12-11,8,4.795790545596741,7,0,4.276666119016055,17
2312.04966,2023-12-11,8,4.844187086458591,7,0,4.820281565605037,11
2312.04985,2023-12-11,8,4.584967478670572,7,0,4.584967478670572,40
2312.05107,2023-12-11,8,4.59511985013459,7,0,4.276666119016055,39
2312.05180,2023-12-11,8,4.852030263919617,7,0,4.852030263919617,10
2312.05431,2023-12-12,15,5.3981627015177525,14,0,5.153291594497779,11
2312.05491,2023-12-12,15,5.429345628954441,14,0,5.41610040220442,4
2312.05605,2023-12-12,15,5.429345628954441,14,0,5.3981627015177525,4
2312.05708,2023-12-12,15,5.375278407684165,14,0,5.375278407684165,16
2312.06109,2023-12-12,15,5.351858133476067,14,0,5.351858133476067,21
2312.06134,2023-12-12,15,5.43372200355424,14,0,5.41610040220442,3
2312.06149,2023-12-12,15,5.43372200355424,14,0,5.43372200355424,3
2312.06351,2023-12-12,15,5.420534999272286,14,0,5.420534999272286,6
2312.06353,2023-12-12,15,5.41610040220442,14,0,5.3981627015177525,7
2312.06550,2023-12-12,15,5.1647859739235145,14,0,5.1647859739235145,57
2312.06571,2023-12-12,15,5.389071729816501,14,0,5.389071729816501,13
2312.06585,2023-12-12,15,5.313205979041787,14,0,5.313205979041787,29
2312.06655,2023-12-12,15,5.337538079701318,14,0,5.153291594497779,24
2312.06662,2023-12-12,15,5.337538079701318,14,0,5.153291594497779,24
2312.06674,2023-12-12,15,5.407171771460119,14,0,5.407171771460119,9
2312.06681,2023-12-13,18,5.638354669333745,17,0,5.579729825986222,14
2312.06742,2023-12-13,18,5.641907070938114,17,0,5.459585514144159,13
2312.06908,2023-12-13,18,5.659482215759621,17,0,5.605802066295998,8
2312.06971,2023-12-13,18,5.645446897643238,17,0,5.198497031265826,12
2312.07000,2023-12-13,18,5.634789603169249,17,0,5.605802066295998,15
2312.07046,2023-12-13,18,5.634789603169249,17,0,5.476463551931511,15
2312.07231,2023-12-13,18,5.652489180268651,17,0,5.198497031265826,10
2312.07409,2023-12-13,18,5.605802066295998,17,0,5.198497031265826,23
2312.07424,2023-12-13,18,5.652489180268651,17,0,5.459585514144159,10
2312.07504,2023-12-13,18,5.641907070938114,17,0,5.198497031265826,13
2312.07509,2023-12-13,18,5.648974238161206,17,0,5.198497031265826,11
2312.07532,2023-12-13,18,5.648974238161206,17,0,5.648974238161206,11
2312.07533,2023-12-13,18,5.6131281063880705,17,0,5.459585514144159,21
2312.07536,2023-12-13,18,5.6240175061873385,17,0,5.198497031265826,18
2312.07537,2023-12-13,18,5.5909869805108565,17,0,5.198497031265826,27
2312.07843,2023-12-13,18,5.631211781821365,17,0,5.459585514144159,16
2312.07910,2023-12-13,18,5.631211781821365,17,0,5.579729825986222,16
2312.07987,2023-12-13,18,5.537334267018537,17,0,5.476463551931511,41
2312.07661,2023-12-14,8,4.532599493153256,7,0,4.532599493153256,18
2312.07859,2023-12-14,8,4.624972813284271,7,0,4.48863636973214,9
2312.08128,2023-12-14,8,4.584967478670572,7,0,4.5217885770490405,13
2312.08136,2023-12-14,8,4.653960350157523,7,0,4.5217885770490405,6
2312.08344,2023-12-14,8,4.584967478670572,7,0,4.48863636973214,13
2312.08361,2023-12-14,8,4.430816798843313,7,0,4.430816798843313,27
2312.08926,2023-12-14,8,4.624972813284271,7,0,4.624972813284271,9
2312.09067,2023-12-14,8,4.564348191467836,7,0,4.564348191467836,15
2312.08578,2023-12-15,19,5.720311776607412,18,0,5.459585514144159,20
2312.08583,2023-12-15,19,5.749392985908253,18,0,5.680172609017068,11
2312.08618,2023-12-15,19,5.7430031878094825,18,0,5.680172609017068,13
2312.08688,2023-12-15,19,5.765191102784844,18,0,5.765191102784844,6
2312.08723,2023-12-15,19,5.6240175061873385,18,0,5.5909869805108565,48
2312.08754,2023-12-15,19,5.749392985908253,18,0,5.4680601411351315,11
2312.08889,2023-12-15,19,5.736572297479192,18,0,5.4680601411351315,15
2312.08914,2023-12-15,19,5.680172609017068,18,0,5.459585514144159,32
2312.09109,2023-12-15,19,5.71042701737487,18,0,5.4680601411351315,23
2312.09158,2023-12-15,19,5.749392985908253,18,0,5.749392985908253,11
2312.09187,2023-12-15,19,5.746203190540153,18,0,5.459585514144159,12
2312.09222,2023-12-15,19,5.730099782973574,18,0,5.4680601411351315,17
2312.09237,2023-12-15,19,5.733341276897746,18,0,5.459585514144159,16
2312.09241,2023-12-15,19,5.652489180268651,18,0,5.652489180268651,40
2312.09244,2023-12-15,19,5.755742213586912,18,0,5.5909869805108565,9
2312.09246,2023-12-15,19,5.75890177387728,18,0,5.680172609017068,8
2312.09251,2023-12-15,19,5.752572638825633,18,0,5.459585514144159,10
2312.09252,2023-12-15,19,5.746203190540153,18,0,5.4680601411351315,12
2312.09256,2023-12-15,19,5.752572638825633,18,0,5.4680601411351315,10
2312.09299,2023-12-17,3,3.912023005428146,2,0,3.912023005428146,18
2312.09300,2023-12-17,3,3.9512437185814275,2,0,3.9512437185814275,16
2312.09390,2023-12-17,3,3.5553480614894135,2,0,3.5553480614894135,33
2312.09305,2023-12-18,12,5.501258210544727,11,0,5.262690188904886,10
2312.09323,2023-12-18,12,5.5093883366279774,11,0,5.5093883366279774,8
2312.09571,2023-12-18,12,5.476463551931511,11,0,5.272999558563747,16
2312.09579,2023-12-18,12,5.438079308923196,11,0,5.438079308923196,25
2312.09608,2023-12-18,12,5.476463551931511,11,0,5.262690188904886,16
2312.09767,2023-12-18,12,5.429345628954441,11,0,5.262690188904886,27
2312.09911,2023-12-18,12,5.298317366548036,11,0,5.176149732573829,55
