arxiv_id_clean,max_appear_total,max_appear_prior
2508.03542,16,14
2508.05954,54,40
2508.03365,4,3
2508.06059,7,6
2507.23701,8,5
2508.05257,12,5
2508.06811,1,1
2508.07101,5,5
2508.07407,13,8
2508.05614,19,16
2508.06026,26,18
2508.07050,30,22
2508.07999,96,71
2508.08221,60,40
2508.05305,16,14
2508.07917,39,32
2508.07981,10,5
2508.06600,68,56
2508.08189,57,47
2508.07785,12,5
2507.22034,68,51
2508.05909,6,4
2508.07629,26,19
2508.04676,8,8
2508.07485,2,2
2508.06964,4,4
2508.03936,25,17
2508.09101,23,16
2508.06813,1,1
2508.09050,0,0
2508.08292,14,11
2508.08180,0,0
2508.04195,9,8
2508.08855,9,7
2508.06485,0,0
2508.08113,15,13
2508.08974,1,1
2508.05769,1,0
2508.08680,8,7
2508.08938,1,1
2508.05813,1,0
2508.08244,118,92
2508.08896,40,26
2508.05748,91,71
2508.08086,77,54
2508.09125,13,7
2508.09062,14,8
2508.07409,83,63
2508.09138,35,21
2508.07976,9,8
2508.08088,30,24
2508.08940,27,18
2508.08248,22,15
2508.05615,19,14
2508.05399,4,2
2508.08791,53,41
2508.09123,23,19
2508.08665,0,0
2508.06937,2,2
2508.09945,69,59
2508.09667,53,42
2508.01522,1,1
2508.07237,17,13
2508.09603,67,45
2508.06944,14,11
2508.07321,4,3
2508.09456,51,44
2508.09776,2,1
2508.09752,4,4
2508.09192,68,54
2508.09968,11,11
2508.09983,8,7
2508.09726,12,11
2508.08401,51,44
2508.07901,21,15
2508.09736,55,38
2508.09987,77,62
2508.07750,13,9
2508.05613,19,16
2508.06009,8,5
2508.09889,13,2
2508.10751,14,8
2508.10482,2,2
2508.10860,9,5
2508.10576,9,6
2508.10637,3,3
2508.10893,27,23
2508.10833,15,14
2508.10875,11,10
2508.10898,52,41
2508.10881,81,72
2508.09848,45,31
2508.10433,26,20
2508.10711,54,43
2508.06429,0,0
2508.11616,5,5
2508.10461,0,0
2508.10894,1,1
2508.11203,2,2
2508.10868,7,5
2508.11255,6,5
2508.10395,23,22
2508.10975,3,3
2508.11630,52,42
2508.10874,40,20
2508.10104,24,22
2508.11116,16,13
2508.12790,12,7
2508.13968,54,41
2508.11252,8,5
2508.12730,1,1
2508.12466,2,2
2508.13104,16,15
2508.11379,11,9
2508.12945,42,29
2508.11598,5,4
2508.11383,10,6
2508.13009,77,55
2508.13142,118,93
2508.12880,19,13
2508.12811,27,24
2508.09834,45,31
2508.13154,118,93
2508.10419,45,32
2508.11737,45,29
2508.12782,4,4
2508.12800,6,4
2508.11548,5,3
2508.11386,2,2
2508.10478,3,1
2508.09789,3,1
2508.13139,49,40
2508.11032,25,17
2508.13320,1,1
2508.12535,1,1
2508.04326,15,11
2508.04038,0,0
2508.12845,1,1
2508.13804,0,0
2508.13992,31,20
2508.13632,42,30
2508.12903,10,9
2508.04324,63,47
2508.13167,96,72
2508.14041,20,10
2508.06905,39,33
2508.13186,96,72
2508.13998,6,5
2508.13948,22,21
2508.10830,25,15
2508.08777,3,1
2508.12669,5,4
2508.12040,10,9
2508.09131,49,40
2508.13745,0,0
2508.11408,78,50
2508.10137,41,37
2508.14568,0,0
2508.14187,6,3
2508.15754,83,64
2508.13680,3,3
2508.12594,0,0
2508.13421,0,0
2508.14811,35,22
2508.14896,34,28
2508.14111,51,37
2508.14704,68,52
2508.14444,67,46
2508.13491,14,10
2508.14879,34,22
2508.11987,96,74
2508.14460,29,20
2508.14160,40,27
2508.15772,20,15
2508.14892,23,19
2508.15641,0,0
2508.09998,6,5
2508.15418,19,12
2508.15202,37,29
2508.15752,18,13
2508.15767,14,14
2508.15760,13,8
2508.15769,17,17
2508.15126,15,7
2508.15761,14,14
2508.15144,91,72
2508.15260,27,22
2508.15763,113,93
2508.15361,31,17
2508.10390,7,5
2508.16359,0,0
2508.15868,5,4
2508.16072,44,38
2508.13562,38,25
2508.13797,16,16
2508.14037,2,1
2508.15881,29,21
2508.16292,44,34
2508.15746,15,13
2508.16402,25,21
2508.13650,10,8
2508.13013,118,95
2508.08240,35,23
2508.16279,78,52
2508.14029,23,20
2508.16153,32,23
2508.07877,0,0
2508.18190,9,5
2508.17821,9,7
2508.17811,9,9
2508.16838,1,1
2508.17061,0,0
2508.18159,0,0
2508.17973,2,1
2508.17326,0,0
2508.17290,4,2
2508.17298,39,34
2508.16790,9,9
2508.18076,1,1
2508.17188,14,10
2508.16949,20,15
2508.18264,5,5
2508.17472,52,42
2508.16745,9,8
2508.19201,2,1
2508.16577,4,3
2508.18032,7,4
2508.18255,3,3
2508.18265,113,94
2508.17580,67,47
2508.18672,4,3
2508.18271,40,31
2508.15213,2,1
2508.19202,33,27
2508.19026,17,7
2508.18921,0,0
2508.18192,8,6
2508.16697,5,4
2508.19500,11,11
2508.17621,5,3
2508.17234,10,7
2508.18370,11,9
2508.18579,0,0
2508.19188,15,12
2508.18773,13,11
2508.19205,69,60
2508.15804,3,3
2508.18124,51,46
2508.19247,17,10
2508.19209,10,8
2508.17445,96,75
2508.18756,17,14
2508.17661,1,1
2508.19242,19,8
2508.18621,78,53
2508.15774,118,96
2508.17437,17,13
2508.17924,2,1
2508.16067,1,1
2508.19559,1,1
2508.18179,1,1
2508.19527,1,1
2508.20033,30,25
2508.19493,2,1
2508.19229,38,30
2508.15882,1,1
2508.19228,13,12
2508.19982,14,13
2508.19320,63,32
2508.20072,60,53
2508.19827,3,0
2508.20096,108,86
2508.19652,50,36
2508.20088,81,73
2508.17450,6,6
2508.21052,3,2
2508.18633,42,32
2508.17502,4,4
2508.15228,118,97
2508.21061,1,1
2508.21046,55,41
2508.21070,10,8
2508.20755,2,2
2508.20766,27,19
2508.21066,26,19
2508.20751,69,51
2508.20453,9,6
2508.18966,18,12
2508.20722,52,43
2508.21058,28,26
2508.21060,14,8
2508.20374,13,9
2508.20404,14,12
2508.21188,20,17
2508.17008,0,0
2508.19600,0,0
2508.20085,13,12
2508.21172,0,0
2508.21456,2,2
2508.17380,51,40
2508.14197,6,4
2508.21376,28,26
2508.17677,13,7
2508.13618,35,30
2508.21290,15,13
2508.21365,14,14
2508.20470,5,5
2508.21112,11,8
2508.21113,24,19
2508.21148,113,95
2508.18106,49,42
2508.21767,9,4
2508.19060,0,0
2508.19562,0,0
2508.17378,8,8
2508.17198,11,10
2508.21104,33,21
2508.20931,9,8
2508.19813,63,51
2509.00425,7,4
2509.00581,41,36
2509.01360,10,7
2508.21038,9,8
2509.02046,28,27
2509.02040,1,1
2509.01584,9,8
2509.00244,32,18
2509.00531,5,4
2509.01250,16,7
2509.01790,7,5
2509.00404,52,44
2509.02133,41,36
2508.20586,13,11
2508.21334,1,0
2509.02379,8,5
2509.00578,3,3
2509.01984,16,14
2509.02523,1,0
2509.01610,10,8
2509.01052,5,5
2509.02547,40,26
2509.02544,96,76
2509.00676,43,37
2509.02479,32,27
2509.02563,25,24
2509.01055,68,57
2509.01363,27,20
2509.01215,45,33
2508.21496,108,87
2509.00605,0,0
2509.01563,52,44
2509.01644,25,18
2509.02522,22,21
2509.02460,81,74
2509.02534,38,31
2509.01440,3,2
2509.02333,4,3
2509.02208,52,44
2509.01977,3,3
2509.00930,3,3
2509.02530,14,11
2509.00428,9,8
2509.03403,35,25
2509.02722,4,4
2509.03405,16,15
2509.01106,55,43
2509.00375,21,15
2509.03888,5,4
2509.04442,8,8
2508.18733,1,0
2509.04434,4,4
2509.04406,23,21
2508.20478,15,13
2509.03059,52,47
2509.04394,51,42
2509.01396,32,19
2509.04292,96,77
2509.04419,36,25
2509.04338,15,12
2509.03867,21,17
2509.04011,6,4
2509.04575,5,4
2509.04013,1,1
2509.03800,8,6
2509.02437,6,5
2509.05296,20,16
2509.04504,12,8
2509.04744,20,16
2509.04664,5,5
2509.04185,16,15
2509.05263,13,10
2509.03680,28,22
2509.05208,44,40
2509.06285,7,6
2509.00328,0,0
2509.03740,0,0
2509.06631,3,0
2509.06786,36,27
2509.06809,6,5
2509.06771,2,1
2509.04582,15,12
2509.05668,1,0
2509.06861,12,12
2509.03516,63,33
2509.06493,7,4
2509.06477,33,24
2509.06945,51,43
2509.06155,34,25
2509.06501,68,58
2509.06949,36,30
2509.06917,26,18
2509.06467,23,14
2509.06160,96,78
2509.01656,39,35
2509.02108,0,0
2509.06461,6,4
2509.06283,68,53
2509.06733,17,14
2509.07301,16,12
2509.07253,4,4
2509.06938,0,0
2509.01624,4,3
2509.07558,22,22
2509.07968,5,5
2509.06942,18,11
2509.06830,1,1
2509.06923,13,6
2509.06951,47,30
2509.07414,27,23
2509.03646,68,59
2509.07295,44,35
2509.07969,55,44
2509.07979,12,7
2509.07980,50,37
2509.08721,2,2
2509.06818,18,13
2509.05209,15,11
2509.08088,7,3
2509.08494,0,0
2509.07054,0,0
2509.08358,10,7
2509.06870,38,32
2509.08826,38,28
2509.09675,50,38
2509.08827,57,49
2509.06784,45,30
2509.08755,53,43
2509.07996,118,98
2509.05739,19,15
2509.09114,2,2
2509.09313,0,0
2509.07430,8,8
2509.09332,14,6
2509.09594,4,4
2509.07225,1,1
2509.09254,25,16
2509.09614,68,54
2509.09286,33,27
2509.06266,23,20
2509.01964,7,2
2509.08031,9,7
2509.06888,17,16
2509.08519,20,17
2509.09674,45,33
2509.06806,4,3
2509.09174,35,32
2509.09372,15,11
2509.09265,69,54
2509.09680,77,63
2509.09676,29,19
2509.09666,47,31
2509.09595,63,34
2509.09118,31,18
2509.09926,2,2
2509.08825,3,3
2509.09990,9,7
2509.09524,1,0
2509.01535,4,3
2509.04500,36,26
2509.07966,0,0
2509.09716,42,29
2509.10058,1,0
2509.09737,5,5
2509.04996,2,1
2509.09995,14,11
2509.09677,25,18
2509.10441,40,28
2509.08643,45,31
2509.10147,6,6
2509.09734,7,6
2509.09713,13,8
2509.08270,1,1
2509.10396,30,24
2509.06652,2,1
2509.12132,17,15
2509.11648,2,2
2509.11866,27,21
2509.10844,32,27
2509.11425,41,38
2509.11444,0,0
2509.11963,1,1
2509.11362,25,21
2509.09658,5,4
2509.11492,0,0
2509.10884,28,17
2509.11452,27,19
2509.10708,0,0
2509.12203,34,26
2509.11986,6,5
2509.10813,34,23
2509.07403,22,17
2509.11543,91,73
2509.12201,44,41
2509.09672,4,3
2509.10687,68,55
2509.06079,39,27
2509.12521,1,1
2509.13177,3,1
2509.10706,3,3
2509.12341,31,19
2509.11526,30,20
2509.10696,8,6
2509.11177,2,2
2509.12603,50,39
2509.11481,0,0
2509.13317,45,31
2509.13310,91,74
2509.13312,91,74
2509.13305,91,74
2509.13313,91,74
2509.12541,0,0
2509.13309,91,74
2509.12815,68,55
2509.13232,2,2
2509.13311,91,74
2509.13683,28,24
2509.14180,0,0
2509.13353,0,0
2509.14284,54,42
2509.11114,3,3
2509.14026,11,11
2509.13450,77,57
2509.13523,2,2
2509.12474,35,26
2509.14142,77,57
2509.14008,27,22
2508.14880,24,21
2509.13761,6,3
2509.14055,78,60
2509.13755,15,13
2509.14232,113,96
2509.12989,24,13
2509.14033,31,23
2509.13642,8,6
2509.06482,1,1
2509.15178,5,5
2509.10402,6,0
2509.06216,47,32
2509.14977,38,26
2509.13399,39,33
2509.15020,2,0
2509.09307,35,33
2509.14638,12,8
2509.10397,9,9
2509.15212,40,29
2509.14233,6,6
2509.15221,113,97
2509.14760,56,46
2509.14476,23,15
2509.15207,45,43
2509.15130,37,32
2509.13160,96,79
2509.15185,52,44
2509.15194,50,40
2509.15123,68,57
2509.14627,0,0
2509.16622,31,23
2509.15233,32,28
2509.15061,42,30
2509.13989,12,6
2509.15496,13,12
2509.10452,4,3
2509.15937,53,44
2509.16127,32,24
2509.14981,22,17
2509.15591,11,10
2509.16197,28,25
2509.16198,26,22
2509.15566,5,2
2509.18083,6,6
2509.18094,81,75
2509.18053,19,9
2509.17938,8,8
2509.17641,3,2
2509.17786,4,3
2509.16415,28,18
2509.17399,1,0
2509.16633,0,0
2509.09873,47,33
2509.14856,9,7
2509.04441,7,7
2509.17998,4,4
2509.17277,1,0
2509.17191,28,26
2509.16195,2,2
2509.16548,33,26
2509.18010,9,5
2509.16591,64,48
2509.15248,11,10
2509.15709,2,2
2509.17428,4,3
2509.17765,78,61
2509.17567,33,28
2509.17627,18,15
2509.17158,4,4
2509.18056,10,9
2509.17985,3,3
2509.16117,35,28
2509.16941,6,4
2509.17396,4,3
2509.18091,14,13
2509.16596,53,45
2509.18084,11,9
2509.17177,16,13
2509.18058,25,19
2509.17671,3,1
2509.17336,10,9
2509.17818,11,9
2509.18095,3,3
2509.17437,68,58
2509.13835,4,4
2509.19300,35,27
2509.18090,4,3
2509.18030,13,10
2509.19274,4,4
2509.17321,1,1
2509.19087,5,5
2509.18282,10,10
2509.17083,18,10
2509.17349,9,6
2509.19170,5,3
2509.19002,33,25
2509.18824,18,17
2509.16506,5,5
2509.18174,4,3
2509.19249,16,14
2509.18154,57,50
2509.14635,11,6
2509.18644,51,47
2509.18905,81,76
2509.18849,18,16
2509.19297,28,17
2509.19284,5,3
2509.19296,28,23
2509.16080,0,0
2509.18480,15,13
2509.14745,47,34
2509.18400,2,2
2509.19760,52,48
2509.19244,16,13
2509.21164,1,0
2509.20358,22,18
2509.20360,13,11
2509.16990,2,2
2509.20317,108,88
2509.20354,9,9
2509.20328,7,6
2509.19580,10,7
2509.19228,9,9
2509.21302,5,5
2509.21106,2,2
2509.20293,7,7
2509.20136,39,32
2509.19282,23,20
2509.21317,45,33
2509.20868,1,1
2509.19676,2,2
2509.20878,11,8
2509.20109,39,29
2509.20706,12,7
2509.20394,1,1
2509.18293,1,1
2509.20414,29,25
2509.21113,11,8
2509.21042,31,28
2509.21070,64,49
2509.19736,68,55
2509.21318,28,24
2509.19803,33,26
2509.21268,68,59
2509.21320,51,45
2509.21240,10,8
2509.21245,21,20
2509.21138,3,2
2509.21117,35,27
2509.20427,54,46
2509.20712,29,13
2509.19301,21,19
2509.21278,14,7
2509.21114,18,15
2509.21072,13,7
2509.14662,47,40
2509.20186,69,61
2509.21294,3,2
2509.21710,17,13
2509.21760,16,14
2509.21388,3,3
2509.20787,2,2
2509.21319,12,9
2509.21799,6,5
2509.21574,7,6
2509.19768,16,15
2509.21559,1,0
2509.22650,16,14
2509.21150,26,23
2509.22630,57,51
2509.22496,6,5
2509.22636,6,3
2509.22300,7,7
2509.22624,108,89
2509.18420,0,0
2509.20906,0,0
2509.21991,4,4
2509.21500,38,27
2509.22642,47,35
2509.22414,9,6
2509.22644,77,64
2509.22622,39,28
2509.22186,113,98
2509.22576,9,7
2509.22611,25,25
2509.22637,32,26
2509.21679,6,1
2509.21880,6,1
2509.23661,118,99
2509.22638,68,60
2509.19894,22,18
2509.22281,34,23
2509.22601,17,12
2509.22072,6,6
2509.22653,20,11
2509.21766,14,11
2509.22651,77,64
2509.22075,1,1
2509.22647,108,89
2509.21989,27,23
2509.23866,77,59
2509.25176,40,33
2509.22820,0,0
2509.25077,19,18
2509.24663,57,52
2509.25131,19,14
2509.24473,83,70
2509.25149,38,28
2509.23285,30,24
2509.24372,3,2
2509.22572,32,29
2509.25413,15,15
2509.22921,4,4
2509.24494,11,8
2509.24317,13,11
2509.25180,39,29
2509.21875,22,15
2509.24335,4,4
2509.23924,13,8
2509.23196,31,20
2509.23564,22,15
2509.23219,40,31
2509.25370,26,19
2509.25137,38,33
2509.23050,22,15
2509.22824,68,61
2509.22220,8,7
2509.23102,67,48
2509.24695,68,60
2509.24900,63,35
2509.24007,113,99
2509.23808,10,7
2509.24897,118,100
2509.23426,4,4
2509.22193,11,9
2509.25190,118,100
2509.23909,25,18
2509.24006,35,29
2509.25175,19,18
2509.24014,46,40
2509.25106,96,80
2509.25191,77,59
2509.24981,19,11
2509.25161,81,77
2509.23951,63,35
2509.22799,96,80
2509.25123,57,52
2509.25084,91,80
2509.24726,38,28
2509.25160,19,18
2509.26542,8,5
2509.22613,32,26
2509.25085,15,14
2509.25339,18,15
2509.25397,2,2
2509.21361,0,0
2509.24207,37,34
2509.26495,23,18
2509.23166,5,5
2509.26539,23,18
2510.00231,14,9
2509.24088,3,2
2509.23094,7,6
2509.25666,54,43
2509.24732,0,0
2509.24510,3,2
2509.23773,45,38
2509.25631,1,1
2509.25134,1,1
2509.25082,3,2
2509.25248,9,9
2509.16944,8,6
2509.23610,9,9
2509.25810,15,13
2509.25189,40,34
2509.26476,5,4
2509.26645,17,12
2509.26507,0,0
2509.24002,15,13
2509.25541,47,41
2509.25911,45,34
2509.23873,91,81
2509.25760,69,56
2509.26625,32,22
2509.25182,39,31
2509.26536,41,38
2509.26226,18,10
2509.25154,7,7
2509.25848,8,5
2509.26618,17,12
2509.25758,7,6
2509.26391,32,26
2509.26490,19,8
2509.26488,46,41
2509.26030,29,26
2509.26603,26,21
2509.26231,24,18
2509.26628,29,18
2509.22646,67,49
2510.00492,22,19
2509.23250,23,19
2509.25916,8,6
2510.00536,68,56
2509.25045,0,0
2510.01152,2,2
2509.22887,5,5
2510.01070,10,9
2510.00510,45,35
2509.25162,43,38
2509.19185,47,37
2510.00225,3,3
2509.25411,10,8
2510.01061,28,25
2510.01037,32,25
2510.00777,4,4
2510.00553,13,10
2509.26514,39,30
2509.25531,7,6
2510.00232,20,18
2510.00526,36,28
2509.25454,67,50
2510.01051,30,23
2509.22944,0,0
2510.00406,14,10
2509.25849,96,82
2509.25455,4,2
2510.01174,57,48
2510.00438,20,14
2510.00977,18,10
2510.01180,67,50
2509.25301,96,82
2509.26346,68,63
2510.00184,10,7
2510.00967,6,6
2510.00931,15,15
2510.00615,20,16
2509.24203,14,14
2510.00428,5,5
2510.01538,14,13
2510.01670,9,6
2510.02263,25,25
2509.21789,31,24
2510.01123,12,11
2509.26376,17,8
2510.02295,23,21
2510.02259,9,7
2510.00523,12,10
2509.26313,12,8
2510.01143,6,6
2510.01796,2,2
2509.24304,45,37
2510.01241,38,29
2510.02306,22,19
2510.02272,13,10
2509.25729,0,0
2510.00537,3,3
2510.00137,9,8
2510.01260,8,6
2510.01581,54,44
2510.02315,7,6
2510.01691,23,18
2510.01304,51,46
2510.01623,28,18
2510.00446,11,8
2510.02283,54,46
2509.22582,9,8
2510.02314,20,12
2510.02209,36,34
2510.02294,54,46
2510.01265,67,52
2510.02297,39,30
2510.01284,2,2
2510.01149,11,10
2510.02286,10,10
2510.02245,45,37
2510.01591,50,41
2510.01179,8,8
2510.02253,9,9
2510.01346,1,1
2510.02240,33,24
2510.01817,2,0
2510.01444,50,41
2510.02190,15,14
2510.02250,24,22
2509.22067,14,12
2510.02173,9,8
2510.01459,0,0
2510.01698,3,3
2510.03230,14,11
2510.03160,20,16
2510.02730,0,0
2510.02657,2,2
2510.01354,3,3
2509.23291,5,4
2510.00177,20,16
2510.02880,5,4
2510.02571,7,5
2510.02110,12,11
2509.25944,21,17
2509.24975,17,14
2510.02375,9,9
2510.00658,10,9
2510.01132,3,2
2510.03232,19,10
2510.03120,57,54
2510.01329,16,14
2510.01141,6,6
2510.00938,8,7
2510.00515,64,51
2509.23202,14,12
2509.26388,25,20
2510.02665,24,19
2510.02410,5,4
2510.03194,15,10
2509.22033,14,13
2509.26354,24,17
2509.25771,63,38
2510.03574,5,5
2509.25122,12,11
2510.01879,1,1
2510.03204,9,8
2510.01068,60,55
2510.04072,30,29
2510.04136,6,5
2510.05081,22,19
2510.04434,3,2
2510.03857,9,8
2510.04016,1,1
2510.03434,0,0
2510.00732,9,7
2509.24613,1,1
2510.04995,1,0
2510.04860,54,45
2510.04786,3,3
2510.04226,9,8
2510.04399,4,1
2510.01645,4,3
2510.01586,13,10
2510.00507,31,25
2510.05040,1,1
2510.04979,1,0
2510.02350,2,1
2510.05093,47,38
2510.04694,10,5
2510.02919,4,4
2510.03755,3,3
2510.04618,26,21
2510.05096,57,49
2510.05034,27,22
2510.03632,4,4
2510.05094,118,102
2510.05025,29,27
2510.03871,1,1
2510.03561,2,1
2510.03264,67,53
2510.04800,12,11
2510.04290,28,25
2510.00499,42,32
2510.04673,24,22
2510.05069,5,5
2510.00263,27,24
2510.02387,21,19
2510.04996,26,24
2510.03528,3,2
2510.05091,77,66
2510.01161,6,5
2510.05122,37,33
2510.05342,1,0
2510.05137,91,82
2510.04514,5,5
2510.05156,15,12
2509.21499,4,4
2510.06218,30,21
2510.05681,9,6
2510.03978,15,12
2510.01353,29,27
2510.02341,13,11
2510.06101,1,1
2510.06139,10,9
2510.06107,6,6
2510.06030,0,0
2510.05934,1,1
2510.06596,4,2
2510.06528,10,9
2510.06199,2,2
2510.06071,0,0
2510.04087,1,0
2510.02300,27,22
2510.06213,25,20
2510.05367,7,6
2510.06056,13,11
2510.06036,13,10
2510.04871,4,4
2510.05592,67,54
2510.06217,26,22
2509.26328,68,61
2510.03270,68,57
2510.04162,1,1
2510.06052,46,42
2510.04081,64,52
2510.05318,26,22
2510.06208,47,40
2510.05571,24,23
2509.24107,0,0
2509.23379,13,11
2510.03506,42,36
2510.05251,6,4
2510.05485,2,2
2510.05560,7,6
2510.06182,16,16
2510.05432,14,12
2510.06131,17,16
2510.06219,17,14
2510.04506,17,17
2510.06062,29,15
2510.05396,5,5
2510.06953,6,4
2510.05491,23,22
2510.01982,69,57
2510.07313,13,10
2510.07307,31,28
2510.04999,1,0
2510.06261,14,13
2510.07041,4,4
2510.07037,1,1
2510.07550,10,8
2510.05152,5,5
2510.06888,2,1
2510.06855,2,2
2510.06426,33,28
2509.21842,83,71
2510.06475,33,28
2510.05891,45,35
2510.04910,12,11
2509.24375,38,30
2510.06673,29,24
2510.06607,16,15
2510.06783,18,17
2510.07143,24,19
2510.05057,35,28
2510.03215,51,47
2510.06590,27,22
2510.06308,113,100
2510.06710,45,36
2510.06917,39,35
2510.07315,16,14
2510.06557,17,16
2510.07318,10,9
2510.07310,12,8
2510.04230,12,11
2510.04212,0,0
2510.05644,4,4
2510.06751,33,26
2510.05862,33,28
2510.04204,35,34
2510.07019,45,39
2510.07238,20,19
2510.04678,33,28
2510.01954,31,25
2510.08556,7,7
2509.24817,16,12
2509.26633,21,20
2510.08559,54,46
2510.03117,17,13
2510.08203,19,15
2509.24797,25,19
2510.08425,6,6
2510.08549,13,13
2510.08276,51,41
2510.08271,28,26
2509.23500,14,13
2510.07790,35,29
2510.07048,2,1
2510.02994,10,9
2510.08547,45,36
2510.07958,51,41
2510.07429,41,39
2510.07314,3,3
2510.06209,25,19
2510.02590,3,2
2510.07743,20,17
2510.08008,31,29
2510.06915,33,29
2510.08431,35,30
2510.08485,18,16
2510.08540,83,72
2510.08377,69,64
2510.03222,7,7
2510.06679,19,15
2510.03279,2,1
2510.08555,69,55
2510.03259,6,3
2510.07499,22,20
2509.23768,8,6
2510.08191,17,13
2510.08240,38,34
2510.08558,43,39
2510.07242,22,18
2510.08551,34,26
2510.08529,51,48
2510.08143,69,55
2510.07546,3,1
2510.08565,77,68
2510.03663,68,58
2510.08002,113,101
2510.08308,33,29
2510.08483,36,35
2510.07172,5,3
2510.08211,30,28
2510.09517,15,13
2510.09510,33,30
2510.08047,12,10
2510.07861,51,43
2510.07745,13,11
2510.01119,0,0
2510.09592,34,27
2510.09462,25,21
2510.08867,14,13
2510.09535,55,47
2510.08872,15,11
2510.08994,52,45
2510.05608,43,42
2510.09320,15,9
2510.07319,19,12
2510.07151,4,3
2510.05528,25,18
2510.08564,4,4
2510.08649,0,0
2510.07656,1,1
2510.09577,45,44
2510.02898,0,0
2510.07793,4,3
2510.09561,17,11
2510.06274,4,3
2510.04759,18,11
2510.05684,12,12
2510.08673,55,47
2510.09426,7,5
2510.09608,39,33
2510.09201,22,21
2510.04533,12,9
2510.08759,34,29
2510.08697,36,31
2510.06499,68,59
2510.09558,6,5
2510.08525,33,27
2510.09606,35,30
2510.08696,5,5
2510.07959,6,5
2510.08457,12,8
2510.09507,17,9
2510.07896,4,3
2510.08492,9,9
2510.08189,38,31
2510.07962,19,11
2510.07624,5,5
2510.08026,16,15
2510.07841,36,29
2510.10023,7,7
2510.10868,3,2
2510.09023,19,16
2510.11498,60,46
2510.11718,77,69
2510.11512,32,24
2510.10062,37,35
2510.10681,6,5
2510.11647,31,26
2510.11650,3,3
2510.05213,54,47
2510.11713,44,36
2510.11496,54,48
2510.09474,36,29
2510.09189,29,25
2510.08744,13,12
2510.07731,36,29
2510.04201,0,0
2510.10715,13,9
2510.01427,15,11
2510.09905,5,3
2510.10047,14,11
2510.09008,6,6
2510.09541,30,26
2510.10637,40,34
2510.11696,39,34
2510.11690,27,20
2510.11052,6,5
2510.10689,96,84
2510.09285,45,40
2510.11341,113,102
2510.11701,36,31
2510.10395,63,42
2510.11712,33,24
2510.11652,96,84
2510.10201,69,58
2510.10666,68,65
2510.10197,13,8
2510.08886,25,22
2510.09212,15,15
2510.10670,69,58
2510.04617,19,8
2510.11026,17,15
2510.11769,22,19
2510.09781,9,8
2510.11391,69,62
2510.11027,113,102
2510.08783,41,40
2510.11967,9,7
2510.09782,7,5
2510.08532,22,20
2510.12777,5,4
2510.11919,8,8
2510.11606,113,104
2510.12793,113,104
2510.12088,54,48
2510.06727,9,5
2510.12117,2,2
2510.09259,6,6
2510.08666,12,9
2510.11545,69,63
2510.09776,4,3
2510.09263,19,17
2510.12497,63,44
2510.11851,32,25
2510.11570,32,25
2510.11330,5,5
2510.09062,1,1
2510.11661,33,29
2510.11000,32,30
2510.12225,25,21
2510.12269,0,0
2510.12402,14,13
2510.12403,11,11
2510.12586,10,9
2510.11693,68,62
2510.09116,14,11
2510.12323,19,13
2510.12798,49,44
2510.12399,22,21
2510.12747,14,12
2510.12773,25,22
2510.12276,14,11
2510.12693,36,32
2510.11057,7,6
2510.12801,23,19
2510.11602,3,2
2510.11683,36,36
2510.12709,77,70
2510.01171,11,10
2510.12789,3,3
2510.12784,52,47
2510.11892,2,2
2510.12635,13,11
2510.10611,11,9
2510.11958,9,7
2510.13940,63,45
2510.13602,57,55
2510.13744,68,60
2510.12866,44,37
2510.12560,1,0
2510.12831,22,17
2510.09913,50,43
2510.07414,9,9
2510.11715,5,5
2510.13714,1,1
2510.11170,11,11
2510.10930,13,13
2510.13255,38,32
2510.11653,1,1
2510.10494,9,7
2510.13586,1,0
2510.10977,25,20
2510.12872,14,12
2510.13282,2,1
2510.10581,11,9
2510.10921,42,36
2510.13759,118,106
2510.13678,17,13
2510.13344,33,30
2510.13795,24,20
2510.13554,45,36
2510.13809,63,45
2510.13786,15,14
2510.13747,25,20
2510.13802,33,31
2510.13626,42,33
2510.13804,36,32
2510.04767,7,7
2510.07944,23,20
2510.13778,113,106
2510.13621,20,20
2510.10274,34,26
2510.13800,15,10
2510.13515,33,30
2510.11438,6,6
2510.11062,68,63
2510.14961,25,22
2510.14969,25,22
2510.10472,20,16
2510.13996,3,2
2510.14807,15,13
2510.13454,16,15
2510.14974,43,40
2510.14978,15,12
2510.13697,3,1
2510.14211,4,4
2510.14955,118,104
2510.14351,1,1
2510.14095,9,8
2510.14913,9,9
2510.10390,5,4
2510.14976,12,8
2510.14919,20,16
2510.13913,68,61
2510.14942,10,10
2510.14252,13,12
2510.06694,10,9
2510.12764,16,15
2510.13161,4,4
2510.14949,25,22
2510.14300,34,28
2510.13054,4,3
2510.14616,96,86
2510.14528,26,22
2510.04849,10,8
2510.14545,30,25
2510.14975,54,49
2510.14359,24,21
2510.14240,68,61
2510.13998,69,64
2510.14847,10,10
2510.14973,11,11
2510.14943,10,10
2510.14972,10,9
2510.14979,118,104
2510.14958,77,71
2510.13928,33,32
2510.13217,5,4
2510.14880,3,3
2510.10518,69,59
2510.14902,14,12
2510.09033,9,9
2510.14276,91,83
2510.14763,45,37
2510.14980,15,13
2510.14967,5,5
2510.15624,13,11
2510.14438,54,50
2510.15859,11,11
2510.15564,5,4
2510.11328,10,9
2510.14630,13,12
