arxiv_id_clean,cohort_day,day_total,day_count,own_kw_cell_sum,Z1p_kw,Zc_kw,Zown_loo_kw,kw_cell_size,kw_singleton
2503.23157,2025-04-02,687,29,221,6.1463292576688975,2.9444389791664403,5.356586274672012,11,0
2503.23361,2025-04-02,687,29,5,6.52649485957079,3.367295829986474,0.0,1,1
2503.23434,2025-04-02,687,29,113,6.354370040797351,3.258096538021482,4.532599493153256,4,0
2503.23733,2025-04-02,687,29,161,6.267200548541362,3.258096538021482,5.0238805208462765,4,0
2503.24210,2025-04-02,687,29,50,6.45833828334479,3.295836866004329,3.8918202981106265,3,0
2503.24219,2025-04-02,687,29,221,6.1463292576688975,2.9444389791664403,5.3981627015177525,11,0
2503.24376,2025-04-02,687,29,161,6.267200548541362,3.258096538021482,4.820281565605037,4,0
2503.24377,2025-04-02,687,29,221,6.1463292576688975,2.9444389791664403,5.318119993844216,11,0
2503.24379,2025-04-02,687,29,161,6.267200548541362,3.258096538021482,4.454347296253507,4,0
2504.00050,2025-04-02,687,29,221,6.1463292576688975,2.9444389791664403,5.081404364984463,11,0
2504.00072,2025-04-02,687,29,6,6.525029657843462,3.367295829986474,0.0,1,1
2504.00294,2025-04-02,687,29,221,6.1463292576688975,2.9444389791664403,5.356586274672012,11,0
2504.00509,2025-04-02,687,29,221,6.1463292576688975,2.9444389791664403,5.288267030694535,11,0
2504.00557,2025-04-02,687,29,94,6.386879319362645,3.295836866004329,4.382026634673881,3,0
2504.00595,2025-04-02,687,29,161,6.267200548541362,3.258096538021482,4.8283137373023015,4,0
2504.00698,2025-04-02,687,29,113,6.354370040797351,3.258096538021482,4.430816798843313,4,0
2504.00810,2025-04-02,687,29,221,6.1463292576688975,2.9444389791664403,5.272999558563747,11,0
2504.00869,2025-04-02,687,29,221,6.1463292576688975,2.9444389791664403,5.356586274672012,11,0
2504.00906,2025-04-02,687,29,113,6.354370040797351,3.258096538021482,4.465908118654584,4,0
2504.00927,2025-04-02,687,29,94,6.386879319362645,3.295836866004329,3.6635616461296463,3,0
2504.01005,2025-04-02,687,29,221,6.1463292576688975,2.9444389791664403,5.332718793265369,11,0
2504.01016,2025-04-02,687,29,50,6.45833828334479,3.295836866004329,3.044522437723423,3,0
2504.01017,2025-04-02,687,29,33,6.484635235635252,3.367295829986474,0.0,1,1
2504.01019,2025-04-02,687,29,50,6.45833828334479,3.295836866004329,3.4965075614664802,3,0
2504.01833,2025-04-02,687,29,94,6.386879319362645,3.295836866004329,4.276666119016055,3,0
2405.20216,2025-04-03,675,22,270,6.0063531596017325,2.772588722239781,5.521460917862246,7,0
2502.18924,2025-04-03,675,22,270,6.0063531596017325,2.772588722239781,5.541263545158426,7,0
2503.18817,2025-04-03,675,22,161,6.244166900663736,2.833213344056216,5.0689042022202315,6,0
2503.18950,2025-04-03,675,22,270,6.0063531596017325,2.772588722239781,5.58724865840025,7,0
2503.20783,2025-04-03,675,22,135,6.293419278846481,2.995732273553991,4.330733340286331,3,0
2503.22879,2025-04-03,675,22,20,6.486160788944089,3.044522437723423,2.4849066497880004,2,0
2503.23135,2025-04-03,675,22,20,6.486160788944089,3.044522437723423,2.302585092994046,2,0
2503.23368,2025-04-03,675,22,161,6.244166900663736,2.833213344056216,4.804021044733257,6,0
2503.23573,2025-04-03,675,22,161,6.244166900663736,2.833213344056216,5.0106352940962555,6,0
2503.23798,2025-04-03,675,22,6,6.507277712385012,3.091042453358316,0.0,1,1
2504.00406,2025-04-03,675,22,135,6.293419278846481,2.995732273553991,4.852030263919617,3,0
2504.00824,2025-04-03,675,22,46,6.4457198193855785,3.044522437723423,1.3862943611198906,2,0
2504.00883,2025-04-03,675,22,135,6.293419278846481,2.995732273553991,4.23410650459726,3,0
2504.00999,2025-04-03,675,22,270,6.0063531596017325,2.772588722239781,5.159055299214529,7,0
2504.01014,2025-04-03,675,22,161,6.244166900663736,2.833213344056216,4.5217885770490405,6,0
2504.01201,2025-04-03,675,22,46,6.4457198193855785,3.044522437723423,3.784189633918261,2,0
2504.01204,2025-04-03,675,22,270,6.0063531596017325,2.772588722239781,5.5134287461649825,7,0
2504.01308,2025-04-03,675,22,161,6.244166900663736,2.833213344056216,4.997212273764115,6,0
2504.01724,2025-04-03,675,22,270,6.0063531596017325,2.772588722239781,5.313205979041787,7,0
2504.01848,2025-04-03,675,22,37,6.459904454377535,3.091042453358316,0.0,1,1
2504.01934,2025-04-03,675,22,161,6.244166900663736,2.833213344056216,4.941642422609304,6,0
2504.01956,2025-04-03,675,22,270,6.0063531596017325,2.772588722239781,5.438079308923196,7,0
2503.22444,2025-04-04,978,23,316,6.4967749901858625,3.091042453358316,5.720311776607412,2,0
2503.23162,2025-04-04,978,23,194,6.665683717782408,2.9444389791664403,5.220355825078324,5,0
2503.23377,2025-04-04,978,23,194,6.665683717782408,2.9444389791664403,4.927253685157205,5,0
2503.23542,2025-04-04,978,23,40,6.844815479208263,3.091042453358316,3.4657359027997265,2,0
2504.00502,2025-04-04,978,23,212,6.642486801367256,2.8903717578961645,5.231108616854587,6,0
2504.00891,2025-04-04,978,23,102,6.776506992372183,2.995732273553991,4.48863636973214,4,0
2504.00939,2025-04-04,978,23,212,6.642486801367256,2.8903717578961645,5.170483995038151,6,0
2504.01871,2025-04-04,978,23,102,6.776506992372183,2.995732273553991,4.51085950651685,4,0
2504.01943,2025-04-04,978,23,102,6.776506992372183,2.995732273553991,4.442651256490317,4,0
2504.01955,2025-04-04,978,23,4,6.882437470997847,3.1354942159291497,0.0,1,1
2504.01990,2025-04-04,978,23,316,6.4967749901858625,3.091042453358316,2.5649493574615367,2,0
2504.02012,2025-04-04,978,23,5,6.881411303642535,3.1354942159291497,0.0,1,1
2504.02119,2025-04-04,978,23,16,6.870053411798126,3.1354942159291497,0.0,1,1
2504.02154,2025-04-04,978,23,194,6.665683717782408,2.9444389791664403,5.176149732573829,5,0
2504.02398,2025-04-04,978,23,40,6.844815479208263,3.091042453358316,2.302585092994046,2,0
2504.02436,2025-04-04,978,23,212,6.642486801367256,2.8903717578961645,5.159055299214529,6,0
2504.02495,2025-04-04,978,23,102,6.776506992372183,2.995732273553991,3.8066624897703196,4,0
2504.02507,2025-04-04,978,23,89,6.7912214627261855,3.1354942159291497,0.0,1,1
2504.02542,2025-04-04,978,23,194,6.665683717782408,2.9444389791664403,4.962844630259907,5,0
2504.02587,2025-04-04,978,23,212,6.642486801367256,2.8903717578961645,5.198497031265826,6,0
2504.02782,2025-04-04,978,23,194,6.665683717782408,2.9444389791664403,4.927253685157205,5,0
2504.02821,2025-04-04,978,23,212,6.642486801367256,2.8903717578961645,5.313205979041787,6,0
2504.02826,2025-04-04,978,23,212,6.642486801367256,2.8903717578961645,4.976733742420574,6,0
2503.22738,2025-04-07,282,18,23,5.560681631015528,2.833213344056216,1.9459101490553132,2,0
2503.24067,2025-04-07,282,18,21,5.568344503761097,2.8903717578961645,0.0,1,1
2503.24310,2025-04-07,282,18,23,5.560681631015528,2.833213344056216,2.8903717578961645,2,0
2504.00396,2025-04-07,282,18,26,5.54907608489522,2.772588722239781,3.1780538303479458,3,0
2504.01328,2025-04-07,282,18,42,5.484796933490655,2.833213344056216,3.58351893845611,2,0
2504.02402,2025-04-07,282,18,19,5.575949103146316,2.772588722239781,2.70805020110221,3,0
2504.02534,2025-04-07,282,18,19,5.575949103146316,2.772588722239781,2.833213344056216,3,0
2504.02605,2025-04-07,282,18,112,5.14166355650266,2.70805020110221,4.1588830833596715,4,0
2504.02807,2025-04-07,282,18,42,5.484796933490655,2.833213344056216,2.0794415416798357,2,0
2504.02949,2025-04-07,282,18,35,5.5134287461649825,2.833213344056216,2.70805020110221,2,0
2504.03011,2025-04-07,282,18,26,5.54907608489522,2.772588722239781,2.833213344056216,3,0
2504.03536,2025-04-07,282,18,26,5.54907608489522,2.772588722239781,2.6390573296152584,3,0
2504.03553,2025-04-07,282,18,112,5.14166355650266,2.70805020110221,4.454347296253507,4,0
2504.03561,2025-04-07,282,18,112,5.14166355650266,2.70805020110221,4.553876891600541,4,0
2504.03597,2025-04-07,282,18,4,5.631211781821365,2.8903717578961645,0.0,1,1
2504.03600,2025-04-07,282,18,19,5.575949103146316,2.772588722239781,2.1972245773362196,3,0
2504.03601,2025-04-07,282,18,112,5.14166355650266,2.70805020110221,4.553876891600541,4,0
2504.03641,2025-04-07,282,18,35,5.5134287461649825,2.833213344056216,3.091042453358316,2,0
2504.02812,2025-04-08,643,22,7,6.456769655572163,3.091042453358316,0.0,1,1
2504.02828,2025-04-08,643,22,27,6.424869023905388,3.044522437723423,2.4849066497880004,2,0
2504.02882,2025-04-08,643,22,147,6.208590026096629,2.8903717578961645,4.948759890378168,5,0
2504.03151,2025-04-08,643,22,279,5.8998973535824915,2.833213344056216,5.579729825986222,6,0
2504.03193,2025-04-08,643,22,279,5.8998973535824915,2.833213344056216,5.62040086571715,6,0
2504.03770,2025-04-08,643,22,279,5.8998973535824915,2.833213344056216,5.627621113690637,6,0
2504.03790,2025-04-08,643,22,147,6.208590026096629,2.8903717578961645,4.976733742420574,5,0
2504.03875,2025-04-08,643,22,67,6.3578422665081,2.9444389791664403,4.127134385045092,4,0
2504.03947,2025-04-08,643,22,4,6.461468176353717,3.091042453358316,0.0,1,1
2504.03964,2025-04-08,643,22,67,6.3578422665081,2.9444389791664403,4.143134726391533,4,0
2504.04022,2025-04-08,643,22,147,6.208590026096629,2.8903717578961645,4.219507705176107,5,0
2504.04152,2025-04-08,643,22,111,6.278521424165844,3.044522437723423,4.709530201312334,2,0
2504.04155,2025-04-08,643,22,1,6.466144724237619,3.091042453358316,0.0,1,1
2504.04715,2025-04-08,643,22,67,6.3578422665081,2.9444389791664403,4.007333185232471,4,0
2504.04718,2025-04-08,643,22,67,6.3578422665081,2.9444389791664403,3.2188758248682006,4,0
2504.04823,2025-04-08,643,22,147,6.208590026096629,2.8903717578961645,4.762173934797756,5,0
2504.05118,2025-04-08,643,22,147,6.208590026096629,2.8903717578961645,4.804021044733257,5,0
2504.05288,2025-04-08,643,22,279,5.8998973535824915,2.833213344056216,5.579729825986222,6,0
2504.05298,2025-04-08,643,22,111,6.278521424165844,3.044522437723423,0.6931471805599453,2,0
2504.05299,2025-04-08,643,22,279,5.8998973535824915,2.833213344056216,4.276666119016055,6,0
2504.05304,2025-04-08,643,22,27,6.424869023905388,3.044522437723423,2.833213344056216,2,0
2504.05305,2025-04-08,643,22,279,5.8998973535824915,2.833213344056216,5.501258210544727,6,0
2503.20533,2025-04-09,655,18,86,6.345636360828596,2.6390573296152584,4.31748811353631,5,0
2504.00043,2025-04-09,655,18,296,5.886104031450156,2.70805020110221,5.659482215759621,4,0
2504.02160,2025-04-09,655,18,129,6.267200548541362,2.6390573296152584,4.532599493153256,5,0
2504.02792,2025-04-09,655,18,129,6.267200548541362,2.6390573296152584,4.836281906951478,5,0
2504.02810,2025-04-09,655,18,86,6.345636360828596,2.6390573296152584,4.290459441148391,5,0
2504.03755,2025-04-09,655,18,1,6.484635235635252,2.8903717578961645,0.0,1,1
2504.05520,2025-04-09,655,18,86,6.345636360828596,2.6390573296152584,4.330733340286331,5,0
2504.05535,2025-04-09,655,18,86,6.345636360828596,2.6390573296152584,3.7612001156935624,5,0
2504.05594,2025-04-09,655,18,129,6.267200548541362,2.6390573296152584,4.77912349311153,5,0
2504.05599,2025-04-09,655,18,296,5.886104031450156,2.70805020110221,5.3471075307174685,4,0
2504.05897,2025-04-09,655,18,131,6.263398262591624,2.833213344056216,4.709530201312334,2,0
2504.05979,2025-04-09,655,18,129,6.267200548541362,2.6390573296152584,4.189654742026425,5,0
2504.06122,2025-04-09,655,18,86,6.345636360828596,2.6390573296152584,4.406719247264253,5,0
2504.06148,2025-04-09,655,18,296,5.886104031450156,2.70805020110221,5.648974238161206,4,0
2504.06232,2025-04-09,655,18,129,6.267200548541362,2.6390573296152584,4.762173934797756,5,0
2504.06261,2025-04-09,655,18,131,6.263398262591624,2.833213344056216,3.091042453358316,2,0
2504.06263,2025-04-09,655,18,296,5.886104031450156,2.70805020110221,4.709530201312334,4,0
2504.07079,2025-04-09,655,18,12,6.467698726104354,2.8903717578961645,0.0,1,1
2504.03886,2025-04-10,419,19,16,6.0014148779611505,2.8903717578961645,1.9459101490553132,2,0
2504.04010,2025-04-10,419,19,73,5.849324779946859,2.772588722239781,4.174387269895637,4,0
2504.04842,2025-04-10,419,19,112,5.730099782973574,2.8903717578961645,4.356708826689592,2,0
2504.05287,2025-04-10,419,19,101,5.765191102784844,2.70805020110221,4.564348191467836,5,0
2504.05410,2025-04-10,419,19,7,6.023447592961033,2.8903717578961645,1.791759469228055,2,0
2504.05523,2025-04-10,419,19,7,6.023447592961033,2.8903717578961645,1.0986122886681098,2,0
2504.05541,2025-04-10,419,19,101,5.765191102784844,2.70805020110221,4.454347296253507,5,0
2504.05741,2025-04-10,419,19,112,5.730099782973574,2.8903717578961645,3.58351893845611,2,0
2504.06514,2025-04-10,419,19,101,5.765191102784844,2.70805020110221,4.143134726391533,5,0
2504.06719,2025-04-10,419,19,8,6.021023349349527,2.9444389791664403,0.0,1,1
2504.06947,2025-04-10,419,19,102,5.762051382780177,2.833213344056216,4.605170185988092,3,0
2504.06958,2025-04-10,419,19,73,5.849324779946859,2.772588722239781,4.110873864173311,4,0
2504.07046,2025-04-10,419,19,73,5.849324779946859,2.772588722239781,3.784189633918261,4,0
2504.07081,2025-04-10,419,19,101,5.765191102784844,2.70805020110221,4.418840607796598,5,0
2504.07083,2025-04-10,419,19,102,5.762051382780177,2.833213344056216,4.394449154672439,3,0
2504.07086,2025-04-10,419,19,101,5.765191102784844,2.70805020110221,4.394449154672439,5,0
2504.07089,2025-04-10,419,19,73,5.849324779946859,2.772588722239781,3.970291913552122,4,0
2504.07092,2025-04-10,419,19,16,6.0014148779611505,2.8903717578961645,2.3978952727983707,2,0
2504.07096,2025-04-10,419,19,102,5.762051382780177,2.833213344056216,3.258096538021482,3,0
2504.04974,2025-04-11,562,15,259,5.717027701406222,2.3978952727983707,5.488937726156687,5,0
2504.05579,2025-04-11,562,15,5,6.324358962381311,2.70805020110221,0.0,1,1
2504.06752,2025-04-11,562,15,92,6.154858094016418,2.4849066497880004,4.430816798843313,4,0
2504.06801,2025-04-11,562,15,66,6.208590026096629,2.6390573296152584,4.143134726391533,2,0
2504.07128,2025-04-11,562,15,122,6.089044875446846,2.6390573296152584,3.58351893845611,2,0
2504.07491,2025-04-11,562,15,259,5.717027701406222,2.3978952727983707,4.770684624465665,5,0
2504.07830,2025-04-11,562,15,18,6.300785794663244,2.70805020110221,0.0,1,1
2504.07934,2025-04-11,562,15,259,5.717027701406222,2.3978952727983707,5.476463551931511,5,0
2504.07943,2025-04-11,562,15,92,6.154858094016418,2.4849066497880004,4.174387269895637,4,0
2504.07951,2025-04-11,562,15,259,5.717027701406222,2.3978952727983707,5.429345628954441,5,0
2504.07956,2025-04-11,562,15,259,5.717027701406222,2.3978952727983707,5.365976015021851,5,0
2504.07957,2025-04-11,562,15,122,6.089044875446846,2.6390573296152584,4.477336814478207,2,0
2504.07960,2025-04-11,562,15,92,6.154858094016418,2.4849066497880004,3.7612001156935624,4,0
2504.07961,2025-04-11,562,15,92,6.154858094016418,2.4849066497880004,4.477336814478207,4,0
2504.07964,2025-04-11,562,15,66,6.208590026096629,2.6390573296152584,1.6094379124341003,2,0
2504.01786,2025-04-14,431,21,64,5.908082938168931,2.833213344056216,4.0943445622221,5,0
2504.01883,2025-04-14,431,21,9,6.0473721790462776,3.044522437723423,0.0,1,1
2504.05262,2025-04-14,431,21,14,6.035481432524756,2.995732273553991,1.3862943611198906,2,0
2504.05303,2025-04-14,431,21,64,5.908082938168931,2.833213344056216,4.0943445622221,5,0
2504.06908,2025-04-14,431,21,17,6.028278520230698,2.995732273553991,2.4849066497880004,2,0
2504.07405,2025-04-14,431,21,11,6.042632833682381,3.044522437723423,0.0,1,1
2504.07615,2025-04-14,431,21,64,5.908082938168931,2.833213344056216,3.367295829986474,5,0
2504.07866,2025-04-14,431,21,17,6.028278520230698,2.995732273553991,1.9459101490553132,2,0
2504.07891,2025-04-14,431,21,38,5.976350909297934,2.995732273553991,3.5263605246161616,2,0
2504.07963,2025-04-14,431,21,226,5.327876168789581,2.772588722239781,5.342334251964811,6,0
2504.08192,2025-04-14,431,21,14,6.035481432524756,2.995732273553991,2.4849066497880004,2,0
2504.08366,2025-04-14,431,21,226,5.327876168789581,2.772588722239781,5.37989735354046,6,0
2504.08388,2025-04-14,431,21,43,5.963579343618446,3.044522437723423,0.0,1,1
2504.08591,2025-04-14,431,21,226,5.327876168789581,2.772588722239781,5.342334251964811,6,0
2504.08600,2025-04-14,431,21,38,5.976350909297934,2.995732273553991,1.791759469228055,2,0
2504.08635,2025-04-14,431,21,226,5.327876168789581,2.772588722239781,5.407171771460119,6,0
2504.08641,2025-04-14,431,21,64,5.908082938168931,2.833213344056216,4.07753744390572,5,0
2504.08685,2025-04-14,431,21,226,5.327876168789581,2.772588722239781,4.574710978503383,6,0
2504.08716,2025-04-14,431,21,9,6.0473721790462776,3.044522437723423,0.0,1,1
2504.08727,2025-04-14,431,21,64,5.908082938168931,2.833213344056216,3.970291913552122,5,0
2504.08736,2025-04-14,431,21,226,5.327876168789581,2.772588722239781,5.198497031265826,6,0
2504.03767,2025-04-15,903,28,48,6.752270376141742,3.258096538021482,3.828641396489095,3,0
2504.05782,2025-04-15,903,28,495,6.013715156042802,2.9444389791664403,6.20050917404269,10,0
2504.08003,2025-04-15,903,28,495,6.013715156042802,2.9444389791664403,6.102558594613569,10,0
2504.08066,2025-04-15,903,28,495,6.013715156042802,2.9444389791664403,6.161207321695077,10,0
2504.08120,2025-04-15,903,28,115,6.670766320845874,3.1354942159291497,4.727387818712341,6,0
2504.08791,2025-04-15,903,28,149,6.626717749249025,3.295836866004329,2.302585092994046,2,0
2504.08837,2025-04-15,903,28,115,6.670766320845874,3.1354942159291497,4.276666119016055,6,0
2504.08942,2025-04-15,903,28,48,6.752270376141742,3.258096538021482,3.044522437723423,3,0
2504.09130,2025-04-15,903,28,495,6.013715156042802,2.9444389791664403,6.182084906716632,10,0
2504.09513,2025-04-15,903,28,1,6.805722553416985,3.332204510175204,0.0,1,1
2504.09518,2025-04-15,903,28,495,6.013715156042802,2.9444389791664403,6.19644412779452,10,0
2504.09522,2025-04-15,903,28,13,6.792344427470809,3.295836866004329,1.9459101490553132,2,0
2504.09641,2025-04-15,903,28,495,6.013715156042802,2.9444389791664403,6.173786103901937,10,0
2504.09643,2025-04-15,903,28,34,6.76849321164863,3.332204510175204,0.0,1,1
2504.09689,2025-04-15,903,28,13,6.792344427470809,3.295836866004329,2.0794415416798357,2,0
2504.09710,2025-04-15,903,28,115,6.670766320845874,3.1354942159291497,4.574710978503383,6,0
2504.09763,2025-04-15,903,28,42,6.759255270663693,3.295836866004329,3.4339872044851463,2,0
2504.09858,2025-04-15,903,28,115,6.670766320845874,3.1354942159291497,4.6443908991413725,6,0
2504.09925,2025-04-15,903,28,495,6.013715156042802,2.9444389791664403,6.124683390894205,10,0
2504.10068,2025-04-15,903,28,42,6.759255270663693,3.295836866004329,2.5649493574615367,2,0
2504.10127,2025-04-15,903,28,495,6.013715156042802,2.9444389791664403,6.171700597410915,10,0
2504.10157,2025-04-15,903,28,48,6.752270376141742,3.258096538021482,3.4657359027997265,3,0
2504.10368,2025-04-15,903,28,115,6.670766320845874,3.1354942159291497,4.543294782270004,6,0
2504.10415,2025-04-15,903,28,149,6.626717749249025,3.295836866004329,4.948759890378168,2,0
2504.10430,2025-04-15,903,28,6,6.8001700683022,3.332204510175204,0.0,1,1
2504.10449,2025-04-15,903,28,115,6.670766320845874,3.1354942159291497,4.61512051684126,6,0
2504.10471,2025-04-15,903,28,495,6.013715156042802,2.9444389791664403,6.163314804034641,10,0
2504.10479,2025-04-15,903,28,495,6.013715156042802,2.9444389791664403,5.220355825078324,10,0
2504.06949,2025-04-16,576,30,12,6.336825731146441,3.367295829986474,2.302585092994046,2,0
2504.08672,2025-04-16,576,30,282,5.68697535633982,3.091042453358316,5.429345628954441,9,0
2504.08846,2025-04-16,576,30,25,6.313548046277095,3.367295829986474,2.833213344056216,2,0
2504.09454,2025-04-16,576,30,48,6.270988431858299,3.258096538021482,3.6375861597263857,5,0
2504.10049,2025-04-16,576,30,126,6.111467339502679,3.258096538021482,4.8283137373023015,5,0
2504.10188,2025-04-16,576,30,48,6.270988431858299,3.258096538021482,3.6109179126442243,5,0
2504.10277,2025-04-16,576,30,40,6.285998094508865,3.367295829986474,3.4339872044851463,2,0
2504.10337,2025-04-16,576,30,282,5.68697535633982,3.091042453358316,5.521460917862246,9,0
2504.10342,2025-04-16,576,30,126,6.111467339502679,3.258096538021482,4.7535901911063645,5,0
2504.10443,2025-04-16,576,30,282,5.68697535633982,3.091042453358316,5.634789603169249,9,0
2504.10462,2025-04-16,576,30,126,6.111467339502679,3.258096538021482,4.709530201312334,5,0
2504.10465,2025-04-16,576,30,126,6.111467339502679,3.258096538021482,4.605170185988092,5,0
2504.10481,2025-04-16,576,30,282,5.68697535633982,3.091042453358316,5.288267030694535,9,0
2504.10559,2025-04-16,576,30,282,5.68697535633982,3.091042453358316,5.598421958998375,9,0
2504.10766,2025-04-16,576,30,282,5.68697535633982,3.091042453358316,5.493061443340548,9,0
2504.10903,2025-04-16,576,30,282,5.68697535633982,3.091042453358316,5.568344503761097,9,0
2504.11001,2025-04-16,576,30,25,6.313548046277095,3.367295829986474,2.302585092994046,2,0
2504.11042,2025-04-16,576,30,18,6.326149473155099,3.367295829986474,2.70805020110221,2,0
2504.11080,2025-04-16,576,30,20,6.322565239927284,3.367295829986474,3.044522437723423,2,0
2504.11326,2025-04-16,576,30,5,6.349138991379798,3.4011973816621555,0.0,1,1
2504.11343,2025-04-16,576,30,282,5.68697535633982,3.091042453358316,5.572154032177765,9,0
2504.11346,2025-04-16,576,30,126,6.111467339502679,3.258096538021482,4.04305126783455,5,0
2504.11393,2025-04-16,576,30,20,6.322565239927284,3.367295829986474,0.0,2,0
2504.11409,2025-04-16,576,30,12,6.336825731146441,3.367295829986474,1.3862943611198906,2,0
2504.11427,2025-04-16,576,30,48,6.270988431858299,3.258096538021482,3.367295829986474,5,0
2504.11442,2025-04-16,576,30,40,6.285998094508865,3.367295829986474,2.3978952727983707,2,0
2504.11447,2025-04-16,576,30,48,6.270988431858299,3.258096538021482,3.8066624897703196,5,0
2504.11455,2025-04-16,576,30,18,6.326149473155099,3.367295829986474,1.6094379124341003,2,0
2504.11456,2025-04-16,576,30,282,5.68697535633982,3.091042453358316,5.602118820879701,9,0
2504.11457,2025-04-16,576,30,48,6.270988431858299,3.258096538021482,3.871201010907891,5,0
2504.09048,2025-04-17,394,16,56,5.82600010738045,2.6390573296152584,3.912023005428146,3,0
2504.09081,2025-04-17,394,16,19,5.929589143389895,2.70805020110221,1.3862943611198906,2,0
2504.09346,2025-04-17,394,16,19,5.929589143389895,2.70805020110221,2.833213344056216,2,0
2504.09566,2025-04-17,394,16,160,5.459585514144159,2.6390573296152584,5.0106352940962555,3,0
2504.09702,2025-04-17,394,16,18,5.932245187448011,2.772588722239781,0.0,1,1
2504.10326,2025-04-17,394,16,25,5.91350300563827,2.772588722239781,0.0,1,1
2504.10483,2025-04-17,394,16,56,5.82600010738045,2.6390573296152584,3.5553480614894135,3,0
2504.10514,2025-04-17,394,16,78,5.75890177387728,2.70805020110221,3.4339872044851463,2,0
2504.11092,2025-04-17,394,16,19,5.929589143389895,2.70805020110221,2.302585092994046,2,0
2504.11468,2025-04-17,394,16,78,5.75890177387728,2.70805020110221,3.8918202981106265,2,0
2504.11536,2025-04-17,394,16,160,5.459585514144159,2.6390573296152584,4.584967478670572,3,0
2504.11952,2025-04-17,394,16,12,5.948034989180646,2.772588722239781,0.0,1,1
2504.12240,2025-04-17,394,16,56,5.82600010738045,2.6390573296152584,3.4011973816621555,3,0
2504.12264,2025-04-17,394,16,19,5.929589143389895,2.70805020110221,2.3978952727983707,2,0
2504.12285,2025-04-17,394,16,160,5.459585514144159,2.6390573296152584,4.31748811353631,3,0
2504.13128,2025-04-17,394,16,7,5.961005339623274,2.772588722239781,0.0,1,1
2504.05506,2025-04-18,572,23,127,6.100318952020064,2.9444389791664403,4.634728988229636,5,0
2504.07959,2025-04-18,572,23,18,6.318968113746434,3.091042453358316,2.1972245773362196,2,0
2504.09228,2025-04-18,572,23,129,6.095824562432225,3.044522437723423,4.844187086458591,3,0
2504.11651,2025-04-18,572,23,31,6.295266001439646,3.1354942159291497,0.0,1,1
2504.12157,2025-04-18,572,23,18,6.318968113746434,3.091042453358316,2.3978952727983707,2,0
2504.12322,2025-04-18,572,23,129,6.095824562432225,3.044522437723423,4.624972813284271,3,0
2504.12364,2025-04-18,572,23,92,6.175867270105761,2.995732273553991,4.2626798770413155,4,0
2504.12369,2025-04-18,572,23,57,6.246106765481563,3.091042453358316,3.091042453358316,2,0
2504.12395,2025-04-18,572,23,92,6.175867270105761,2.995732273553991,4.343805421853684,4,0
2504.12563,2025-04-18,572,23,38,6.282266746896006,2.995732273553991,3.5553480614894135,4,0
2504.12626,2025-04-18,572,23,92,6.175867270105761,2.995732273553991,3.7376696182833684,4,0
2504.12782,2025-04-18,572,23,92,6.175867270105761,2.995732273553991,4.499809670330265,4,0
2504.13055,2025-04-18,572,23,127,6.100318952020064,2.9444389791664403,4.6913478822291435,5,0
2504.13079,2025-04-18,572,23,38,6.282266746896006,2.995732273553991,3.4965075614664802,4,0
2504.13122,2025-04-18,572,23,80,6.20050917404269,3.091042453358316,4.110873864173311,2,0
2504.13143,2025-04-18,572,23,127,6.100318952020064,2.9444389791664403,4.795790545596741,5,0
2504.13145,2025-04-18,572,23,38,6.282266746896006,2.995732273553991,3.295836866004329,4,0
2504.13146,2025-04-18,572,23,80,6.20050917404269,3.091042453358316,3.044522437723423,2,0
2504.13161,2025-04-18,572,23,129,6.095824562432225,3.044522437723423,3.4657359027997265,3,0
2504.13169,2025-04-18,572,23,127,6.100318952020064,2.9444389791664403,4.48863636973214,5,0
2504.13171,2025-04-18,572,23,38,6.282266746896006,2.995732273553991,3.1354942159291497,4,0
2504.13180,2025-04-18,572,23,57,6.246106765481563,3.091042453358316,3.6109179126442243,2,0
2504.13181,2025-04-18,572,23,127,6.100318952020064,2.9444389791664403,4.51085950651685,5,0
2504.09621,2025-04-21,385,16,11,5.926926025970411,2.772588722239781,0.0,1,1
2504.10823,2025-04-21,385,16,18,5.908082938168931,2.6390573296152584,1.3862943611198906,3,0
2504.11544,2025-04-21,385,16,62,5.780743515792329,2.70805020110221,2.9444389791664403,2,0
2504.11833,2025-04-21,385,16,205,5.198497031265826,2.3978952727983707,5.176149732573829,6,0
2504.12083,2025-04-21,385,16,205,5.198497031265826,2.3978952727983707,5.313205979041787,6,0
2504.13072,2025-04-21,385,16,13,5.921578419643816,2.772588722239781,0.0,1,1
2504.13157,2025-04-21,385,16,76,5.736572297479192,2.6390573296152584,4.04305126783455,3,0
2504.13173,2025-04-21,385,16,205,5.198497031265826,2.3978952727983707,5.220355825078324,6,0
2504.13359,2025-04-21,385,16,205,5.198497031265826,2.3978952727983707,5.308267697401205,6,0
2504.13519,2025-04-21,385,16,18,5.908082938168931,2.6390573296152584,2.833213344056216,3,0
2504.13626,2025-04-21,385,16,205,5.198497031265826,2.3978952727983707,5.293304824724492,6,0
2504.13677,2025-04-21,385,16,18,5.908082938168931,2.6390573296152584,2.8903717578961645,3,0
2504.13816,2025-04-21,385,16,76,5.736572297479192,2.6390573296152584,4.07753744390572,3,0
2504.13828,2025-04-21,385,16,62,5.780743515792329,2.70805020110221,3.8066624897703196,2,0
