arxiv_id_clean,title,published_v1,n_authors,primary_category,all_categories,abstract_n_chars,strat_month,strat_cat
2504.00342,Aligning Diffusion Model with Problem Constraints for Trajectory Optimization,2025-04-01T01:46:05Z,2,cs.RO,cs.RO; cs.LG,1382,2025-04,cs.LG
2504.03734,Artificial Geographically Weighted Neural Network: A Novel Framework for Spatial Analysis with Geographically Weighted Layers,2025-04-01T01:48:46Z,2,cs.LG,cs.LG; cs.AI,1149,2025-04,cs.LG
2504.00347,Using machine learning method for variable star classification using the TESS Sectors 1-57 data,2025-04-01T01:58:23Z,5,astro-ph.SR,astro-ph.SR; cs.LG,905,2025-04,cs.LG
2504.00349,Reducing Smoothness with Expressive Memory Enhanced Hierarchical Graph Neural Networks,2025-04-01T02:03:41Z,4,cs.LG,cs.LG,1199,2025-04,cs.LG
2504.01046,Denoising guarantees for optimized sampling schemes in compressed sensing,2025-04-01T02:04:03Z,4,stat.ML,stat.ML; cs.IT; cs.LG; eess.SP; math.PR,920,2025-04,cs.LG
2504.00366,CopyQNN: Quantum Neural Network Extraction Attack under Varying Quantum Noise,2025-04-01T02:30:44Z,6,quant-ph,quant-ph; cs.CR; cs.LG,1390,2025-04,cs.LG
2504.00388,Using complex prompts to identify fine-grained biases in image generation through ChatGPT-4o,2025-04-01T03:17:35Z,1,cs.CY,cs.CY; cs.LG,1332,2025-04,cs.LG
2504.00393,Deep learning for state estimation of commercial sodium-ion batteries using partial charging profiles: validation with a multi-temperature ageing dataset,2025-04-01T03:28:13Z,6,cs.LG,cs.LG,1573,2025-04,cs.LG
2504.00395,A Theory of Machine Understanding via the Minimum Description Length Principle,2025-04-01T03:37:18Z,2,cs.LG,cs.LG; cs.IT,1915,2025-04,cs.LG
2504.00411,Forward Learning with Differential Privacy,2025-04-01T04:14:53Z,5,cs.LG,cs.LG,1475,2025-04,cs.LG
2504.00434,HERA: Hybrid Edge-cloud Resource Allocation for Cost-Efficient AI Agents,2025-04-01T05:36:13Z,5,cs.LG,cs.LG,1451,2025-04,cs.LG
2504.00460,MetaLoRA: Tensor-Enhanced Adaptive Low-Rank Fine-tuning,2025-04-01T06:34:26Z,2,cs.LG,cs.LG; cs.AI,1657,2025-04,cs.LG
2504.00461,Efficient Near-Optimal Algorithm for Online Shortest Paths in Directed Acyclic Graphs with Bandit Feedback Against Adaptive Adversaries,2025-04-01T06:35:42Z,5,cs.LG,cs.LG; cs.GT,1379,2025-04,cs.LG
2504.00467,Bayesian Network Structural Consensus via Greedy Min-Cut Analysis,2025-04-01T06:47:33Z,4,cs.LG,cs.LG,919,2025-04,cs.LG
2504.00480,Preconditioned Additive Gaussian Processes with Fourier Acceleration,2025-04-01T07:14:06Z,5,cs.LG,cs.LG; math.NA,949,2025-04,cs.LG
2504.00485,Stroke Disease Classification Using Machine Learning with Feature Selection Techniques,2025-04-01T07:16:49Z,3,cs.LG,cs.LG; cs.AI,1568,2025-04,cs.LG
2504.00492,ParallelFlow: Parallelizing Linear Transformers via Flow Discretization,2025-04-01T07:34:07Z,2,cs.LG,cs.LG; math.DS,1192,2025-04,cs.LG
2504.00494,Flow Matching on Lie Groups,2025-04-01T07:35:46Z,2,math.DG,math.DG; cs.LG,1256,2025-04,cs.LG
2504.00510,Operator Learning with Domain Decomposition for Geometry Generalization in PDE Solving,2025-04-01T08:00:43Z,4,cs.LG,cs.LG; cs.AI,1307,2025-04,cs.LG
2504.00515,Training Frozen Feature Pyramid DINOv2 for Eyelid Measurements with Infinite Encoding and Orthogonal Regularization,2025-04-01T08:06:08Z,1,cs.LG,cs.LG; cs.AI; cs.CV; cs.NE,1194,2025-04,cs.LG
2504.00520,SCRec: A Scalable Computational Storage System with Statistical Sharding and Tensor-train Decomposition for Recommendation Models,2025-04-01T08:12:45Z,3,cs.AR,cs.AR; cs.LG,1525,2025-04,cs.LG
2504.00522,MARIOH: Multiplicity-Aware Hypergraph Reconstruction,2025-04-01T08:14:59Z,3,cs.DB,cs.DB; cs.LG,1162,2025-04,cs.LG
2504.00540,Adversarial Curriculum Graph-Free Knowledge Distillation for Graph Neural Networks,2025-04-01T08:44:27Z,8,cs.LG,cs.LG,1571,2025-04,cs.LG
2505.00261,Enriching the Korean Learner Corpus with Multi-reference Annotations and Rubric-Based Scoring,2025-05-01T03:04:07Z,3,cs.CL,cs.CL,779,2025-05,cs.CL
2505.00263,EnronQA: Towards Personalized RAG over Private Documents,2025-05-01T03:07:30Z,4,cs.IR,cs.IR; cs.CL,1227,2025-05,cs.CL
2505.00268,"Consistency in Language Models: Current Landscape, Challenges, and Future Directions",2025-05-01T03:25:25Z,5,cs.CL,cs.CL; cs.AI,642,2025-05,cs.CL
2505.00315,Mixture of Sparse Attention: Content-Based Learnable Sparse Attention via Expert-Choice Routing,2025-05-01T05:22:11Z,3,cs.LG,cs.LG; cs.CL,1353,2025-05,cs.CL
2505.00337,T2VPhysBench: A First-Principles Benchmark for Physical Consistency in Text-to-Video Generation,2025-05-01T06:34:55Z,6,cs.LG,cs.LG; cs.AI; cs.CL; cs.CV,1690,2025-05,cs.CL
2505.00339,"Enhancing AI-Driven Education: Integrating Cognitive Frameworks, Linguistic Feedback Analysis, and Ethical Considerations for Improved Content Generation",2025-05-01T06:36:21Z,6,cs.CL,cs.CL; cs.AI,1219,2025-05,cs.CL
2505.00367,KoACD: The First Korean Adolescent Dataset for Cognitive Distortion Analysis via Role-Switching Multi-LLM Negotiation,2025-05-01T07:37:18Z,2,cs.CL,cs.CL; cs.AI,1157,2025-05,cs.CL
2505.00389,CSE-SFP: Enabling Unsupervised Sentence Representation Learning via a Single Forward Pass,2025-05-01T08:27:14Z,3,cs.CL,cs.CL,1532,2025-05,cs.CL
2505.00753,LLM-Based Human-Agent Collaboration and Interaction Systems: A Survey,2025-05-01T08:29:26Z,20,cs.CL,cs.CL; cs.LG,1468,2025-05,cs.CL
2505.00422,Toward Automated Regulatory Decision-Making: Trustworthy Medical Device Risk Classification with Multimodal Transformers and Self-Training,2025-05-01T09:41:41Z,3,cs.LG,cs.LG; cs.CL,1038,2025-05,cs.CL
2505.00467,Red Teaming Large Language Models for Healthcare,2025-05-01T11:43:27Z,35,cs.CL,cs.CL; cs.AI,775,2025-05,cs.CL
2505.01459,MoxE: Mixture of xLSTM Experts with Entropy-Aware Routing for Efficient Language Modeling,2025-05-01T12:06:39Z,4,cs.CL,cs.CL; cs.AI; cs.LG,1212,2025-05,cs.CL
2505.00479,Computational Identification of Regulatory Statements in EU Legislation,2025-05-01T12:11:32Z,4,cs.CL,cs.CL,1037,2025-05,cs.CL
2505.00506,"HalluMix: A Task-Agnostic, Multi-Domain Benchmark for Real-World Hallucination Detection",2025-05-01T13:22:45Z,4,cs.CL,cs.CL; cs.AI,1139,2025-05,cs.CL
2505.00557,Triggering Hallucinations in LLMs: A Quantitative Study of Prompt-Induced Hallucination in Large Language Models,2025-05-01T14:33:47Z,1,cs.CL,cs.CL; cs.AI,1295,2025-05,cs.CL
2505.00570,FreqKV: Key-Value Compression in Frequency Domain for Context Window Extension,2025-05-01T14:53:12Z,7,cs.CL,cs.CL; cs.AI,1095,2025-05,cs.CL
2505.14845,A Comparative Study of Large Language Models and Human Personality Traits,2025-05-01T15:10:15Z,5,cs.CL,cs.CL; cs.AI,1361,2025-05,cs.CL
2505.00582,Block Circulant Adapter for Large Language Models,2025-05-01T15:14:32Z,4,cs.CL,cs.CL; cs.LG,703,2025-05,cs.CL
2505.00624,FineScope : SAE-guided Data Selection Enables Domain Specific LLM Pruning and Finetuning,2025-05-01T16:05:08Z,6,cs.CL,cs.CL; cs.AI,1580,2025-05,cs.CL
2505.00626,The Illusion of Role Separation: Hidden Shortcuts in LLM Role Learning (and How to Fix Them),2025-05-01T16:06:16Z,4,cs.CL,cs.CL; cs.AI,1479,2025-05,cs.CL
2505.00649,Investigating Task Arithmetic for Zero-Shot Information Retrieval,2025-05-01T16:48:37Z,4,cs.IR,cs.IR; cs.CL; cs.LG,1213,2025-05,cs.CL
2505.00654,Large Language Models Understanding: an Inherent Ambiguity Barrier,2025-05-01T16:55:44Z,1,cs.CL,cs.CL; cs.AI,688,2025-05,cs.CL
2505.00661,On the generalization of language models from in-context learning and finetuning: a controlled study,2025-05-01T17:02:27Z,10,cs.CL,cs.CL; cs.AI; cs.LG,1914,2025-05,cs.CL
2505.00675,"Rethinking Memory in LLM based Agents: Representations, Operations, and Emerging Topics",2025-05-01T17:31:33Z,8,cs.CL,cs.CL,897,2025-05,cs.CL
2505.00679,Steering Large Language Models with Register Analysis for Arbitrary Style Transfer,2025-05-01T17:39:02Z,2,cs.CL,cs.CL,710,2025-05,cs.CL
2505.00759,Multi-Modal Language Models as Text-to-Image Model Evaluators,2025-05-01T17:47:55Z,7,cs.CV,cs.CV; cs.AI; cs.CL,1093,2025-05,cs.CL
2505.00776,Reasoning Capabilities and Invariability of Large Language Models,2025-05-01T18:12:30Z,4,cs.CL,cs.CL,1171,2025-05,cs.CL
2505.00808,A Mathematical Philosophy of Explanations in Mechanistic Interpretability -- The Strange Science Part I.i,2025-05-01T19:08:34Z,2,cs.LG,cs.LG; cs.AI; cs.CL,877,2025-05,cs.CL
2505.00814,Knowledge-augmented Pre-trained Language Models for Biomedical Relation Extraction,2025-05-01T19:16:18Z,2,cs.CL,cs.CL,1482,2025-05,cs.CL
2505.00831,"SmallPlan: Leverage Small Language Models for Sequential Path Planning with Simulation-Powered, LLM-Guided Distillation",2025-05-01T19:44:36Z,8,cs.RO,cs.RO; cs.CL,1322,2025-05,cs.CL
2505.00903,NeMo-Inspector: A Visualization Tool for LLM Generation Analysis,2025-05-01T22:47:06Z,3,cs.LG,cs.LG; cs.CL,1134,2025-05,cs.CL
2505.00926,How Transformers Learn Regular Language Recognition: A Theoretical Study on Training Dynamics and Implicit Bias,2025-05-02T00:07:35Z,3,cs.LG,cs.LG; cs.CL; stat.ML,1568,2025-05,cs.CL
2505.00931,Large Language Model-Driven Dynamic Assessment of Grammatical Accuracy in English Language Learner Writing,2025-05-02T00:19:50Z,4,cs.CL,cs.CL; cs.AI,1111,2025-05,cs.CL
2505.00228,ReXGradient-160K: A Large-Scale Publicly Available Dataset of Chest Radiographs with Free-text Reports,2025-05-01T00:29:50Z,5,eess.IV,eess.IV; cs.CV,1022,2025-05,cs.CV
2505.00254,AVA: Towards Agentic Video Analytics with Vision Language Models,2025-05-01T02:40:23Z,8,cs.CV,cs.CV; cs.AI,1738,2025-05,cs.CV
2505.01457,A Multi-Granularity Retrieval Framework for Visually-Rich Documents,2025-05-01T02:40:30Z,4,cs.IR,cs.IR; cs.CV,1136,2025-05,cs.CV
2505.00259,Pack-PTQ: Advancing Post-training Quantization of Neural Networks by Pack-wise Reconstruction,2025-05-01T02:53:46Z,6,cs.CV,cs.CV; cs.AI,1093,2025-05,cs.CV
2505.00751,InstructAttribute: Fine-grained Object Attributes editing with Instruction,2025-05-01T03:24:28Z,6,cs.CV,cs.CV,1572,2025-05,cs.CV
2505.00275,AdCare-VLM: Towards a Unified and Pre-aligned Latent Representation for Healthcare Video Understanding,2025-05-01T03:48:12Z,7,cs.CV,cs.CV; cs.AI,1712,2025-05,cs.CV
2505.00295,Fine-grained spatial-temporal perception for gas leak segmentation,2025-05-01T04:35:57Z,2,cs.CV,cs.CV; cs.AI,1095,2025-05,cs.CV
2505.00308,AI-Assisted Decision-Making for Clinical Assessment of Auto-Segmented Contour Quality,2025-05-01T05:05:35Z,11,cs.CV,cs.CV; cs.AI; stat.AP,1554,2025-05,cs.CV
2505.00312,AWARE-NET: Adaptive Weighted Averaging for Robust Ensemble Network in Deepfake Detection,2025-05-01T05:14:50Z,6,cs.CV,cs.CV,1649,2025-05,cs.CV
2505.00752,DARTer: Dynamic Adaptive Representation Tracker for Nighttime UAV Tracking,2025-05-01T05:24:14Z,3,cs.CV,cs.CV; cs.AI,1358,2025-05,cs.CV
2505.00334,Quaternion Wavelet-Conditioned Diffusion Models for Image Super-Resolution,2025-05-01T06:17:33Z,4,cs.CV,cs.CV; cs.LG,1494,2025-05,cs.CV
2505.00335,Efficient Neural Video Representation with Temporally Coherent Modulation,2025-05-01T06:20:42Z,3,cs.CV,cs.CV; cs.AI,1882,2025-05,cs.CV
2505.00369,Automated segmentation of pediatric neuroblastoma on multi-modal MRI: Results of the SPPIN challenge at MICCAI 2023,2025-05-01T07:46:03Z,30,cs.CV,cs.CV,1868,2025-05,cs.CV
2505.00374,Towards Lightweight Hyperspectral Image Super-Resolution with Depthwise Separable Dilated Convolutional Network,2025-05-01T07:57:23Z,3,eess.IV,eess.IV; cs.CV,1536,2025-05,cs.CV
2505.00378,Cues3D: Unleashing the Power of Sole NeRF for Consistent and Unique Instances in Open-Vocabulary 3D Panoptic Segmentation,2025-05-01T08:12:03Z,5,cs.CV,cs.CV,1733,2025-05,cs.CV
2505.00380,The Invisible Threat: Evaluating the Vulnerability of Cross-Spectral Face Recognition to Presentation Attacks,2025-05-01T08:15:48Z,2,cs.CV,cs.CV,1115,2025-05,cs.CV
2505.09630,Generative diffusion model surrogates for mechanistic agent-based biological models,2025-05-01T08:19:51Z,6,q-bio.QM,q-bio.QM; cs.CV; cs.ET; cs.PF,1374,2025-05,cs.CV
2505.00394,SOTA: Spike-Navigated Optimal TrAnsport Saliency Region Detection in Composite-bias Videos,2025-05-01T08:30:40Z,6,cs.CV,cs.CV,1145,2025-05,cs.CV
2505.00755,P2P-Insole: Human Pose Estimation Using Foot Pressure Distribution and Motion Sensors,2025-05-01T09:28:29Z,3,cs.CV,cs.CV; cs.AI,1153,2025-05,cs.CV
2505.00421,Real-Time Animatable 2DGS-Avatars with Detail Enhancement from Monocular Videos,2025-05-01T09:41:28Z,6,cs.CV,cs.CV,1465,2025-05,cs.CV
2505.00426,Leveraging Pretrained Diffusion Models for Zero-Shot Part Assembly,2025-05-01T09:54:12Z,6,cs.CV,cs.CV,1384,2025-05,cs.CV
2505.00452,ClearLines - Camera Calibration from Straight Lines,2025-05-01T10:55:36Z,3,cs.CV,cs.CV,776,2025-05,cs.CV
2505.00462,"CORSTITCH - A free, open source software for stitching and georeferencing underwater coral reef videos",2025-05-01T11:29:45Z,3,eess.IV,eess.IV; cs.CV,665,2025-05,cs.CV
2505.00757,Efficient On-Chip Implementation of 4D Radar-Based 3D Object Detection on Hailo-8L,2025-05-01T12:10:04Z,4,cs.CV,cs.CV; cs.AI,1069,2025-05,cs.CV
2505.00482,JointDiT: Enhancing RGB-Depth Joint Modeling with Diffusion Transformers,2025-05-01T12:21:23Z,5,cs.CV,cs.CV; cs.AI,1220,2025-05,cs.CV
2505.00502,Towards Scalable Human-aligned Benchmark for Text-guided Image Editing,2025-05-01T13:06:05Z,5,cs.CV,cs.CV,897,2025-05,cs.CV
2505.00507,HeAL3D: Heuristical-enhanced Active Learning for 3D Object Detection,2025-05-01T13:24:55Z,3,cs.CV,cs.CV,1190,2025-05,cs.CV
2505.00511,Inconsistency-based Active Learning for LiDAR Object Detection,2025-05-01T13:29:56Z,3,cs.CV,cs.CV,823,2025-05,cs.CV
2505.00512,InterLoc: LiDAR-based Intersection Localization using Road Segmentation with Automated Evaluation Method,2025-05-01T13:30:28Z,5,cs.CV,cs.CV; cs.RO,1386,2025-05,cs.CV
2505.00525,A Methodological and Structural Review of Parkinsons Disease Detection Across Diverse Data Modalities,2025-05-01T13:47:45Z,3,eess.IV,eess.IV; cs.CV; cs.LG,1614,2025-05,cs.CV
2505.00564,X-ray illicit object detection using hybrid CNN-transformer neural network architectures,2025-05-01T14:40:38Z,8,cs.CV,cs.CV,1854,2025-05,cs.CV
2505.00568,Multimodal Masked Autoencoder Pre-training for 3D MRI-Based Brain Tumor Analysis with Missing Modalities,2025-05-01T14:51:30Z,3,cs.CV,cs.CV; cs.AI,1909,2025-05,cs.CV
2505.00584,Synthesizing and Identifying Noise Levels in Autonomous Vehicle Camera Radar Datasets,2025-05-01T15:15:50Z,2,cs.CV,cs.CV; cs.AI; eess.IV; eess.SP,884,2025-05,cs.CV
2505.00592,Uncertainty-Aware Multi-Expert Knowledge Distillation for Imbalanced Disease Grading,2025-05-01T15:26:23Z,7,cs.CV,cs.CV; cs.LG,1428,2025-05,cs.CV
2505.00599,Visual Trajectory Prediction of Vessels for Inland Navigation,2025-05-01T15:31:15Z,4,cs.CV,cs.CV,1079,2025-05,cs.CV
2505.00606,Dietary Intake Estimation via Continuous 3D Reconstruction of Food,2025-05-01T15:35:42Z,2,cs.CV,cs.CV; cs.LG,1030,2025-05,cs.CV
2505.00225,Predicting Estimated Times of Restoration for Electrical Outages Using Longitudinal Tabular Transformers,2025-05-01T00:25:43Z,3,cs.LG,cs.LG; cs.AI,1717,2025-05,cs.LG
2505.00229,Inference for max-linear Bayesian networks with noise,2025-05-01T00:31:37Z,3,stat.ML,stat.ML; cs.LG; math.OC; math.ST,483,2025-05,cs.LG
2505.00232,Scaling On-Device GPU Inference for Large Generative Models,2025-05-01T00:44:13Z,8,cs.LG,cs.LG; cs.AI,1126,2025-05,cs.LG
2505.00233,Explorative Curriculum Learning for Strongly Correlated Electron Systems,2025-05-01T00:46:52Z,3,cond-mat.str-el,cond-mat.str-el; cs.LG,1243,2025-05,cs.LG
2505.00236,Node2Vec-DGI-EL: A Hierarchical Graph Representation Learning Model for Ingredient-Disease Association Prediction,2025-05-01T01:06:05Z,4,cs.LG,cs.LG,1829,2025-05,cs.LG
2505.00237,Future-Oriented Navigation: Dynamic Obstacle Avoidance with One-Shot Energy-Based Multimodal Motion Prediction,2025-05-01T01:13:56Z,6,cs.RO,cs.RO; cs.LG; eess.SY,1209,2025-05,cs.LG
2505.00240,LLM-Based Threat Detection and Prevention Framework for IoT Ecosystems,2025-05-01T01:18:54Z,3,cs.CR,cs.CR; cs.AI; cs.ET; cs.LG,890,2025-05,cs.LG
2505.00242,D-Tracker: Modeling Interest Diffusion in Social Activity Tensor Data Streams,2025-05-01T01:29:05Z,5,cs.SI,cs.SI; cs.LG,1576,2025-05,cs.LG
2505.00257,Graph Privacy: A Heterogeneous Federated GNN for Trans-Border Financial Data Circulation,2025-05-01T02:47:43Z,4,cs.LG,cs.LG; cs.CR,1227,2025-05,cs.LG
2505.00265,Field-scale soil moisture estimated from Sentinel-1 SAR data using a knowledge-guided deep learning approach,2025-05-01T03:12:25Z,3,cs.LG,cs.LG; eess.IV,1454,2025-05,cs.LG
2505.00279,Policies of Multiple Skill Levels for Better Strength Estimation in Games,2025-05-01T04:02:20Z,5,cs.LG,cs.LG,1505,2025-05,cs.LG
2505.00282,A Unifying Framework for Robust and Efficient Inference with Unstructured Data,2025-05-01T04:11:25Z,2,econ.EM,econ.EM; cs.LG,1670,2025-05,cs.LG
2505.00290,Multi-Hierarchical Fine-Grained Feature Mapping Driven by Feature Contribution for Molecular Odor Prediction,2025-05-01T04:26:31Z,6,cs.LG,cs.LG; cs.AI,1642,2025-05,cs.LG
2505.00291,Repetition Makes Perfect: Recurrent Graph Neural Networks Match Message-Passing Limit,2025-05-01T04:27:35Z,2,cs.LG,cs.LG; cs.CC,1118,2025-05,cs.LG
2505.00299,Intelligent Task Scheduling for Microservices via A3C-Based Reinforcement Learning,2025-05-01T04:42:48Z,5,cs.DC,cs.DC; cs.LG,1293,2025-05,cs.LG
2505.03789,A new architecture of high-order deep neural networks that learn martingales,2025-05-01T04:49:53Z,2,cs.LG,cs.LG; math.PR; q-fin.CP,648,2025-05,cs.LG
2505.00302,Temporal Attention Evolutional Graph Convolutional Network for Multivariate Time Series Forecasting,2025-05-01T04:50:00Z,4,cs.LG,cs.LG,1431,2025-05,cs.LG
2505.00304,Reinforcement Learning with Continuous Actions Under Unmeasured Confounding,2025-05-01T04:55:29Z,7,stat.ML,stat.ML; cs.LG; stat.ME,988,2025-05,cs.LG
2505.00307,Gateformer: Advancing Multivariate Time Series Forecasting through Temporal and Variate-Wise Attention with Gated Representations,2025-05-01T04:59:05Z,2,cs.LG,cs.LG,1438,2025-05,cs.LG
2505.00310,"Statistical Learning for Heterogeneous Treatment Effects: Pretraining, Prognosis, and Prediction",2025-05-01T05:12:14Z,3,stat.ML,stat.ML; cs.LG; stat.ME,1375,2025-05,cs.LG
2505.00316,Surrogate modeling of Cellular-Potts Agent-Based Models as a segmentation task using the U-Net neural network architecture,2025-05-01T05:30:38Z,7,cs.LG,cs.LG; cs.AI; q-bio.QM,1332,2025-05,cs.LG
2505.00318,FedEMA: Federated Exponential Moving Averaging with Negative Entropy Regularizer in Autonomous Driving,2025-05-01T05:37:43Z,6,cs.RO,cs.RO; cs.LG,1414,2025-05,cs.LG
2505.00321,Edge Large AI Models: Revolutionizing 6G Networks,2025-05-01T05:44:00Z,5,cs.NI,cs.NI; cs.LG; eess.SP,1529,2025-05,cs.LG
2505.00325,CognitionNet: A Collaborative Neural Network for Play Style Discovery in Online Skill Gaming Platform,2025-05-01T05:51:19Z,5,cs.AI,cs.AI; cs.LG,1843,2025-05,cs.LG
2505.00326,Optimal Vector Compressed Sensing Using James Stein Shrinkage,2025-05-01T05:55:01Z,2,cs.LG,cs.LG; eess.IV; eess.SP; stat.CO; stat.ME,1278,2025-05,cs.LG
2505.00333,Two Stage Wireless Federated LoRA Fine-Tuning with Sparsified Orthogonal Updates,2025-05-01T06:15:38Z,2,cs.LG,cs.LG; eess.SP,1428,2025-05,cs.LG
2505.00347,Pushing the Limits of Low-Bit Optimizers: A Focus on EMA Dynamics,2025-05-01T06:47:45Z,10,cs.LG,cs.LG; cs.AI,1182,2025-05,cs.LG
2505.00348,Validation of a 24-hour-ahead Prediction model for a Residential Electrical Load under diverse climate,2025-05-01T06:48:26Z,5,cs.LG,cs.LG,1647,2025-05,cs.LG
2505.00350,Optimizing Deep Neural Networks using Safety-Guided Self Compression,2025-05-01T06:50:30Z,4,cs.LG,cs.LG; cs.AI,1364,2025-05,cs.LG
2505.00359,TNStream: Applying Tightest Neighbors to Micro-Clusters to Define Multi-Density Clusters in Streaming Data,2025-05-01T07:15:20Z,6,cs.LG,cs.LG; cs.AI; cs.NE,1360,2025-05,cs.LG
2505.00364,From GNNs to Trees: Multi-Granular Interpretability for Graph Neural Networks,2025-05-01T07:22:51Z,9,cs.LG,cs.LG,1819,2025-05,cs.LG
2505.00365,SacFL: Self-Adaptive Federated Continual Learning for Resource-Constrained End Devices,2025-05-01T07:26:35Z,6,cs.LG,cs.LG; cs.AI,1882,2025-05,cs.LG
2505.00375,Learning to Estimate Package Delivery Time in Mixed Imbalanced Delivery and Pickup Logistics Services,2025-05-01T08:00:22Z,5,cs.LG,cs.LG; cs.AI,1822,2025-05,cs.LG
2505.00382,Approximation to Deep Q-Network by Stochastic Delay Differential Equations,2025-05-01T08:19:24Z,2,cs.LG,cs.LG; math.PR,831,2025-05,cs.LG
2506.06339,Optimizing RAG Pipelines for Arabic: A Systematic Analysis of Core Components,2025-06-01T00:04:58Z,8,cs.IR,cs.IR; cs.AI; cs.CL,1230,2025-06,cs.CL
2506.00759,Understanding and Mitigating Cross-lingual Privacy Leakage via Language-specific and Universal Privacy Neurons,2025-06-01T00:10:30Z,8,cs.CL,cs.CL,1349,2025-06,cs.CL
2506.15714,"Adaptive Two Sided Laplace Transforms: A Learnable, Interpretable, and Scalable Replacement for Self-Attention",2025-06-01T00:32:24Z,1,cs.LG,cs.LG; cs.CL,1505,2025-06,cs.CL
2506.13971,Multimodal Fusion with Semi-Supervised Learning Minimizes Annotation Quantity for Modeling Videoconference Conversation Experience,2025-06-01T01:09:08Z,8,eess.AS,eess.AS; cs.CL; cs.HC; cs.LG; cs.MM,931,2025-06,cs.CL
2506.00772,LIFT the Veil for the Truth: Principal Weights Emerge after Rank Reduction for Reasoning-Focused Supervised Fine-Tuning,2025-06-01T01:31:50Z,8,cs.LG,cs.LG; cs.AI; cs.CL,1496,2025-06,cs.CL
2506.00773,Dynamic Chunking and Selection for Reading Comprehension of Ultra-Long Context in Large Language Models,2025-06-01T01:42:40Z,4,cs.CL,cs.CL,1177,2025-06,cs.CL
2506.00777,Improving Automatic Evaluation of Large Language Models (LLMs) in Biomedical Relation Extraction via LLMs-as-the-Judge,2025-06-01T02:01:52Z,6,cs.CL,cs.CL,1523,2025-06,cs.CL
2506.00783,KG-TRACES: Enhancing Large Language Models with Knowledge Graph-constrained Trajectory Reasoning and Attribution Supervision,2025-06-01T02:20:45Z,8,cs.CL,cs.CL; cs.AI,1772,2025-06,cs.CL
2506.00784,Research Borderlands: Analysing Writing Across Research Cultures,2025-06-01T02:23:55Z,3,cs.CL,cs.CL,1105,2025-06,cs.CL
2506.00805,HSCR: Hierarchical Self-Contrastive Rewarding for Aligning Medical Vision Language Models,2025-06-01T03:11:00Z,8,cs.CV,cs.CV; cs.CL,1530,2025-06,cs.CL
2506.00806,Fast or Slow? Integrating Fast Intuition and Deliberate Thinking for Enhancing Visual Question Answering,2025-06-01T03:15:29Z,5,cs.CL,cs.CL,1527,2025-06,cs.CL
2506.00814,GuessBench: Sensemaking Multimodal Creativity in the Wild,2025-06-01T03:32:36Z,6,cs.CL,cs.CL,1398,2025-06,cs.CL
2506.00815,Chandomitra: Towards Generating Structured Sanskrit Poetry from Natural Language Inputs,2025-06-01T03:35:46Z,10,cs.CL,cs.CL,1192,2025-06,cs.CL
2506.00817,One for All: Update Parameterized Knowledge Across Multiple Models,2025-06-01T03:48:54Z,11,cs.CL,cs.CL,1389,2025-06,cs.CL
2506.00823,Probing the Geometry of Truth: Consistency and Generalization of Truth Directions in LLMs Across Logical Transformations and Question Answering Tasks,2025-06-01T03:55:53Z,7,cs.CL,cs.CL,1427,2025-06,cs.CL
2506.00826,HERGC: Heterogeneous Experts Representation and Generative Completion for Multimodal Knowledge Graphs,2025-06-01T04:12:25Z,2,cs.CL,cs.CL; cs.AI; cs.LG,1423,2025-06,cs.CL
2506.00829,COMPKE: Complex Question Answering under Knowledge Editing,2025-06-01T04:26:46Z,8,cs.CL,cs.CL; cs.AI; cs.LG,1149,2025-06,cs.CL
2506.11068,Deontological Keyword Bias: The Impact of Modal Expressions on Normative Judgments of Language Models,2025-06-01T05:04:51Z,3,cs.CL,cs.CL,1030,2025-06,cs.CL
2506.00842,Toward Structured Knowledge Reasoning: Contrastive Retrieval-Augmented Generation on Experience,2025-06-01T05:22:00Z,10,cs.CL,cs.CL; cs.AI,1144,2025-06,cs.CL
2506.00845,Generalizable LLM Learning of Graph Synthetic Data with Post-training Alignment,2025-06-01T05:39:56Z,6,cs.LG,cs.LG; cs.CL,1572,2025-06,cs.CL
2506.00854,EEG2TEXT-CN: An Exploratory Study of Open-Vocabulary Chinese Text-EEG Alignment via Large Language Model and Contrastive Learning on ChineseEEG,2025-06-01T06:26:32Z,6,cs.CL,cs.CL; cs.AI; cs.LG; cs.MM; q-bio.NC,1211,2025-06,cs.CL
2506.00859,FlowNIB: An Information Bottleneck Analysis of Bidirectional vs. Unidirectional Language Models,2025-06-01T06:56:45Z,7,cs.CL,cs.CL,1379,2025-06,cs.CL
2506.00863,L3Cube-MahaEmotions: A Marathi Emotion Recognition Dataset with Synthetic Annotations using CoTR prompting and Large Language Models,2025-06-01T07:01:34Z,2,cs.CL,cs.CL; cs.LG,1355,2025-06,cs.CL
2506.00869,What's Missing in Vision-Language Models? Probing Their Struggles with Causal Order Reasoning,2025-06-01T07:17:46Z,5,cs.CL,cs.CL,1393,2025-06,cs.CL
2506.00871,Towards Predicting Any Human Trajectory In Context,2025-06-01T07:18:47Z,3,cs.CV,cs.CV; cs.AI; cs.CL; cs.RO,1702,2025-06,cs.CL
2506.00875,CC-Tuning: A Cross-Lingual Connection Mechanism for Improving Joint Multilingual Supervised Fine-Tuning,2025-06-01T07:20:55Z,14,cs.CL,cs.CL,1355,2025-06,cs.CL
